id,segcode,bmp,emp,year
57634,002460,142.694,148.556,2011
57635,002460,148.556,149.549,2011
57636,002460,149.549,149.77,2011
57637,002460,149.77,155.084,2011
57638,002470,24.67,24.917,2011
57639,002470,24.917,31.5,2011
57640,002470,31.5,38.3,2011
57641,002470,38.3,47,2011
57642,002470,47,53.3,2011
57643,002470,53.3,59.62,2011
57644,002470,59.62,60.06,2011
57645,002470,60.06,68.606,2011
57646,002480,0,7.991,2011
57647,002480,7.991,14.75,2011
57648,002480,14.75,21.5,2011
57649,002480,21.5,28.386,2011
57650,002490,0,0.759,2011
57651,002490,0.759,6.063,2011
57652,002490,6.063,7.204,2011
57653,002490,7.204,7.842,2011
57654,002490,7.842,11.444,2011
57655,002490,11.444,12.42,2011
57656,002500,15.15,21,2011
57657,002500,21,30.6,2011
57658,002500,30.6,37.8,2011
57659,002500,37.8,45,2011
57660,002500,45,51.875,2011
57661,002500,51.875,59.25,2011
57662,002500,59.25,66.5,2011
57663,002500,66.5,73.75,2011
57664,002500,73.75,82,2011
57665,002500,82,88.2,2011
57666,002500,88.2,89.765,2011
57667,002500,89.765,96.25,2011
57668,002500,96.25,102.579,2011
57669,002500,102.579,108,2011
57670,002500,108,113.588,2011
57671,002500,113.588,116.35,2011
57672,002500,116.35,126.32,2011
57673,002500,126.32,135.1,2011
57674,002500,135.1,135.645,2011
57675,002510,0,4.33,2011
57676,002510,4.33,6.857,2011
57677,002510,6.857,13.614,2011
57678,002520,0,9.133,2011
57679,002530,0,0.992,2011
57680,002540,0,1.022,2011
57681,002710,4.709,4.847,2011
57682,002850,0,0.701,2011
57683,002850,0.701,1.336,2011
57684,004140,1.43,1.478,2011
57685,004635,0,0.794,2011
57686,004635,0.794,0.94,2011
57687,005100,0,15.898,2011
57688,005320,0,1,2011
57689,005320,1,2.735,2011
57690,005320,3.23,4.4,2011
57691,005320,4.4,4.7,2011
57692,005320,4.7,5.6,2011
57693,005320,5.6,11.1,2011
57694,005320,11.1,16.319,2011
57695,005510,100,106.174,2011
57696,005510,106.174,112.176,2011
57697,005510,112.176,114.091,2011
57698,005510,114.091,117.43,2011
57699,005510,117.43,126.387,2011
57700,005510,126.387,131.007,2011
57701,005510,131.007,131.844,2011
57702,005510,131.844,132.56,2011
57703,005510,132.56,133.075,2011
57704,005659,9.97,10,2011
57705,005660,85.248,90.914,2011
57706,005670,95.206,100,2011
57707,005700,92.902,95.206,2011
57708,005920,0,0.211,2011
57709,006047,0,0.27,2011
57710,006416,344.767,344.885,2011
57711,006416,344.885,345.017,2011
57712,006418,0.5,0.67,2011
57713,006780,0,0.125,2011
57714,006780,0.375,2.198,2011
57715,006800,0,0.13,2011
57716,007351,47.25,48.131,2011
57717,007351,48.131,48.505,2011
57718,007351,48.505,49.681,2011
57719,007352,47.28,48.131,2011
57720,007352,48.131,48.358,2011
57721,007352,48.358,49.594,2011
57722,007356,199.27,201.684,2011
57723,007580,47.025,48.021,2011
57724,007580,48.021,49.252,2011
57725,007630,0,0.129,2011
57726,007995,57.179,58.96,2011
57727,007995,58.96,62.77,2011
57728,008339,14.781,20.28,2011
57729,008605,263.825,266.102,2011
57730,008605,266.102,267.437,2011
57731,008605,267.437,269.648,2011
57732,008605,269.648,273.735,2011
57733,008619,90.914,92.902,2011
57734,008641,87.523,88.3,2011
57735,008641,88.3,89.5,2011
57736,008641,89.5,91.176,2011
57737,015868,16.154,16.766,2011
57738,015909,475.289,475.872,2011
57739,015912,44.645,47.303,2011
57740,015914,16.18,19.295,2011
57741,015993,13.782,14.406,2011
57742,015993,14.406,14.652,2011
57743,015998,4.55,4.82,2011
57744,015999,56.79,57.34,2011
57745,016002,40.92,41.4,2011
57746,016002,42.91,43.42,2011
57747,016012,518.34,519.14,2011
57748,016038,14.95,16.03,2011
57749,016038,17.01,17.83,2011
57750,016038,19.01,19.37,2011
57751,016039,481.56,481.84,2011
57752,016039,483.73,484.363,2011
57753,016040,48.63,49.12,2011
57754,016297,0.01,0.05,2011
57755,016377,30.078,30.642,2011
57756,016410,2.735,3.123,2011
57757,017876,41.498,41.894,2011
57758,019445,100.146,100.186,2011
57759,020053,105.259,105.403,2011
57760,025238,0.125,0.375,2011
57761,025246,34.572,34.638,2011
57762,025275,86.428,86.899,2011
57763,025275,87.425,87.588,2011
57764,025310,50.83,50.978,2011
57765,025367,41.894,47.025,2011
57766,025443,536.816,537.8,2011
57767,025443,537.8,538.54,2011
57768,025773,10,10.271,2011
57769,027270,100,100.061,2011
57770,027614,508.365,509.88,2011
57771,030482,10,10.034,2011
57772,030483,10,10.039,2011
57773,030838,45.44,45.509,2011
57774,030860,521.862,525.627,2011
57775,030861,521.76,521.862,2011
57776,030861,521.862,522.223,2011
57777,030881,103.821,105.259,2011
57801,001010,0,6.276,2013
57802,001010,6.276,6.326,2013
57803,001010,6.326,12.596,2013
57804,001010,12.596,12.686,2013
57805,001010,12.686,17.612,2013
57806,001010,17.612,26.349,2013
57807,001010,26.349,26.71,2013
57808,001010,26.71,27.614,2013
57809,001010,27.614,28.299,2013
57810,001010,28.299,28.331,2013
57811,001010,28.331,28.475,2013
57812,001010,28.475,36.016,2013
57813,001010,36.016,38.715,2013
57814,001010,38.715,41.331,2013
57815,001010,41.331,41.78,2013
57816,001010,41.78,42.197,2013
57817,001010,42.197,43.796,2013
57818,001010,43.796,43.836,2013
57819,001010,43.836,44.457,2013
57820,001010,44.457,44.739,2013
57821,001010,44.739,45.981,2013
57822,001010,45.981,46.808,2013
57823,001010,46.808,48.54,2013
57824,001010,48.54,49.15,2013
57825,001010,49.15,49.271,2013
57826,001010,49.271,49.728,2013
57827,001010,49.728,50.205,2013
57828,001010,50.205,50.511,2013
57829,001010,50.511,51.197,2013
57830,001010,51.197,51.827,2013
57831,001010,51.827,54.83,2013
57832,001010,54.83,60.154,2013
57833,001010,60.154,70.145,2013
57834,001010,70.145,70.155,2013
57835,001010,70.155,76.25,2013
57836,001010,76.25,82.337,2013
57837,001010,82.337,90.023,2013
57838,001010,90.023,94.608,2013
57839,001010,94.608,94.749,2013
57840,001010,94.749,103.51,2013
57841,001010,103.51,109.086,2013
57842,001010,109.086,114.467,2013
57843,001010,114.513,121.189,2013
57844,001010,121.189,128.053,2013
57845,001010,128.053,129.034,2013
57846,001010,129.034,129.901,2013
57847,001010,129.901,132.28,2013
57848,001010,132.28,132.944,2013
57849,001010,132.944,136.031,2013
57850,001010,136.031,137.741,2013
57851,001010,137.741,140.858,2013
57852,001010,140.858,149.509,2013
57853,001010,149.509,154.008,2013
57854,001010,154.008,157.328,2013
57855,001010,157.328,164.683,2013
57856,001010,164.683,164.782,2013
57857,001010,164.782,169.928,2013
57858,001010,169.928,170.227,2013
57859,001010,170.227,172.152,2013
57860,001010,172.152,172.86,2013
57861,001010,172.86,173.343,2013
57862,001010,173.343,181.237,2013
57863,001010,181.237,181.818,2013
57864,001010,181.818,187.975,2013
57865,001010,187.975,194.122,2013
57866,001010,194.122,201.089,2013
57867,001010,201.089,207.682,2013
57868,001010,207.682,215.753,2013
57869,001010,215.753,216.054,2013
57870,001010,216.054,221.78,2013
57871,001010,221.78,222.317,2013
57872,001010,222.317,222.476,2013
57873,001010,222.476,229.349,2013
57874,001010,229.349,234.044,2013
57875,001010,234.044,234.721,2013
57876,001010,234.721,237.207,2013
57877,001010,237.207,239.3,2013
57878,001010,239.3,239.4,2013
57879,001010,239.4,244.282,2013
57880,001010,244.282,244.315,2013
57881,001010,244.315,245.214,2013
57882,001010,245.214,245.407,2013
57883,001010,245.407,253.281,2013
57884,001010,253.281,255.468,2013
57885,001010,255.468,261.035,2013
57886,001010,261.035,269.685,2013
57887,001010,269.685,275.65,2013
57888,001020,0,0.539,2013
57889,001020,0.539,2,2013
57890,001020,2,3.644,2013
57891,001020,3.644,4.116,2013
57892,001020,4.116,4.309,2013
57893,001021,3.644,4.062,2013
57894,001021,4.062,4.206,2013
57895,001030,0,1.08,2013
57896,001030,1.08,2.905,2013
57897,001030,2.905,3.178,2013
57898,001040,0,0.59,2013
57899,001260,0,7,2013
57900,001260,7,7.4,2013
57901,001260,7.4,14,2013
57902,001260,14,14.808,2013
57903,001260,14.808,15.21,2013
57904,001260,15.21,21,2013
57905,001260,21,26.505,2013
57906,001260,26.505,35.9,2013
57907,001260,35.9,45.5,2013
57908,001260,45.5,53.3,2013
57909,001260,53.3,56,2013
57910,001260,56,57.7,2013
57911,001260,57.7,58.5,2013
57912,001260,58.5,61,2013
57913,001260,61,62.3,2013
57914,001260,62.3,62.85,2013
57915,001270,0,2.942,2013
57916,001270,4.075,4.605,2013
57917,001330,0,8,2013
57918,001330,8,16.184,2013
57919,001330,16.184,21.4,2013
57920,001330,21.4,21.54,2013
57921,001330,21.54,25,2013
57922,001330,25,30.87,2013
57923,001330,30.87,36,2013
57924,001330,36,39.75,2013
57925,001330,39.75,46.67,2013
57926,001330,46.67,54.8,2013
57927,001330,54.8,57.4,2013
57928,001330,57.4,58,2013
57929,001330,58,63.2,2013
57930,001330,63.2,63.203,2013
57931,001330,63.203,63.517,2013
57932,001330,63.517,66.378,2013
57933,001330,66.378,69.378,2013
57934,001330,69.378,71.019,2013
57935,001330,71.019,72.6,2013
57936,001330,72.6,76.01,2013
57937,001330,76.01,80.2,2013
57938,001330,80.2,81.7,2013
57939,001330,81.7,81.9,2013
57940,001330,81.9,85.6,2013
57941,001330,85.6,89.3,2013
57942,001330,89.3,92.48,2013
57943,001330,92.48,92.789,2013
57944,001330,92.789,95.872,2013
57945,001330,95.872,97.115,2013
57946,001330,97.115,100.5,2013
57947,001330,100.5,106.5,2013
57948,001330,106.5,111.859,2013
57949,001330,111.859,119.5,2013
57950,001330,119.5,127.548,2013
57951,001330,127.548,128,2013
57952,001330,128,134.462,2013
57953,001330,134.462,135.148,2013
57954,001330,135.148,142.5,2013
57955,001330,142.5,143.4,2013
57956,001330,143.4,149.92,2013
57957,001330,149.92,150.08,2013
57958,001330,150.08,158.25,2013
57959,001330,158.25,159,2013
57960,001330,159,166.71,2013
57961,001330,166.71,167.396,2013
57962,001330,167.396,167.5,2013
57963,001330,167.5,173.5,2013
57964,001330,173.5,179.5,2013
57965,001330,179.5,179.504,2013
57966,001330,179.504,181.21,2013
57967,001330,181.21,183.4,2013
57968,001330,183.4,188.5,2013
57969,001330,188.5,189.846,2013
57970,001330,189.846,196,2013
57971,001340,0,3.147,2013
57972,001340,3.147,3.61,2013
57973,001340,3.61,3.842,2013
57974,001340,3.842,4.338,2013
57975,001350,0,1,2013
57976,001360,0,0.447,2013
57977,001360,0.447,0.679,2013
57978,001360,0.679,0.997,2013
57979,001360,0.997,1.99,2013
57980,001360,1.99,2.605,2013
57981,001360,2.605,3.083,2013
57982,001360,3.083,3.581,2013
57983,001360,3.581,4.206,2013
57984,001360,4.206,4.459,2013
57985,001360,4.459,4.552,2013
57986,001360,4.552,4.856,2013
57987,001360,4.856,5.038,2013
57988,001360,5.038,5.318,2013
57989,001360,5.318,5.556,2013
57990,001361,0,0.447,2013
57991,001361,0.679,0.971,2013
57992,001361,0.971,1.997,2013
57993,001361,1.997,2.611,2013
57994,001361,2.611,3.101,2013
57995,001361,3.101,3.608,2013
57996,001361,4.459,4.552,2013
57997,001361,4.856,5.033,2013
57998,001361,5.318,5.56,2013
57999,001370,0,2.18,2013
58000,001370,2.18,2.4,2013
58001,001370,2.4,3.659,2013
58002,001370,3.659,4.244,2013
58003,001370,4.244,4.454,2013
58004,001370,4.454,4.802,2013
58005,001371,3.705,4.244,2013
58006,001380,2.323,3.92,2013
58007,001380,3.92,4.526,2013
58008,001380,4.526,5.1,2013
58009,001380,5.1,6.315,2013
58010,001380,6.315,6.589,2013
58011,001380,6.589,7.23,2013
58012,001390,100,100.84,2013
58013,001390,100.84,103.8,2013
58014,001390,103.8,104.5,2013
58015,001390,104.5,105.4,2013
58016,001390,105.4,109,2013
58017,001390,109,111.6,2013
58018,001390,111.6,111.96,2013
58019,001390,111.96,112.3,2013
58020,001390,112.3,112.6,2013
58021,001390,112.6,113.907,2013
58022,001396,100,100.065,2013
58023,001539,323.36,326.567,2013
58024,001539,326.617,332,2013
58025,001539,332,337.668,2013
58026,001539,403.847,408.115,2013
58027,001539,408.115,412.976,2013
58028,001539,412.976,412.978,2013
58029,001539,412.978,413.465,2013
58030,001539,413.465,418.7,2013
58031,001539,418.7,421.21,2013
58032,001539,421.21,423.27,2013
58033,001540,0,3.5,2013
58034,001540,3.5,3.8,2013
58035,001540,3.8,4.2,2013
58036,001540,4.2,4.9,2013
58037,001540,4.9,7,2013
58038,001540,7,13.26,2013
58039,001540,13.26,13.8,2013
58040,001540,13.8,16.7,2013
58041,001540,16.7,17.776,2013
58042,001540,17.776,18.1,2013
58043,001540,18.1,18.6,2013
58044,001540,18.6,20.226,2013
58045,001540,20.226,20.443,2013
58046,001540,22.71,28,2013
58047,001540,28,28.941,2013
58048,001540,29,33.345,2013
58049,001540,34.195,34.572,2013
58050,001540,34.642,37.4,2013
58051,001540,37.4,38.02,2013
58052,001540,38.02,38.433,2013
58053,001540,38.433,39.19,2013
58054,001540,39.19,45.44,2013
58055,001540,45.64,46.6,2013
58056,001540,46.6,47.6,2013
58057,001540,47.6,48.63,2013
58058,001540,49.12,49.6,2013
58059,001540,49.6,50.309,2013
58060,001540,50.309,54.58,2013
58061,001540,54.58,60.72,2013
58062,001540,60.72,61.078,2013
58063,001540,61.078,63.8,2013
58064,001540,64,65.037,2013
58065,001540,65.037,65.696,2013
58066,001540,65.696,66.04,2013
58067,001540,66.04,66.574,2013
58068,001540,66.574,66.953,2013
58069,001540,66.953,67.142,2013
58070,001540,67.142,68.932,2013
58071,001540,68.932,69.472,2013
58072,001540,69.472,70.28,2013
58073,001540,70.28,80.225,2013
58074,001540,80.225,81.42,2013
58075,001540,81.42,81.752,2013
58076,001540,81.752,82.215,2013
58077,001540,82.215,82.327,2013
58078,001540,83.872,85.74,2013
58079,001540,85.74,86.606,2013
58080,001540,91.176,94.759,2013
58081,001540,94.759,95,2013
58082,001540,95,97.29,2013
58083,001540,97.29,100,2013
58084,001540,100,102.5,2013
58085,001540,102.5,104.8,2013
58086,001540,104.8,108.9,2013
58087,001540,108.9,111.5,2013
58088,001540,111.5,112.977,2013
58089,001540,112.977,113.393,2013
58090,001540,113.393,113.77,2013
58091,001540,113.77,123.38,2013
58092,001540,123.38,126.8,2013
58093,001540,126.8,127.6,2013
58094,001540,127.6,129.5,2013
58095,001540,129.5,130.1,2013
58096,001540,130.1,130.93,2013
58097,001540,131.82,135.3,2013
58098,001540,135.3,136,2013
58099,001540,136,145.05,2013
58100,001540,145.05,154.1,2013
58101,001540,154.1,160.93,2013
58102,001540,160.93,170.726,2013
58103,001540,170.726,171.136,2013
58104,001540,171.136,171.926,2013
58105,001540,171.926,174.55,2013
58106,001540,174.55,176.6,2013
58107,001540,176.6,178.476,2013
58108,001540,178.503,181.354,2013
58109,001540,181.354,182.415,2013
58110,001540,182.415,188.5,2013
58111,001540,188.5,194.6,2013
58112,001540,194.6,196.1,2013
58113,001540,196.1,197.3,2013
58114,001540,197.3,197.63,2013
58115,001540,197.63,203.75,2013
58116,001540,203.75,210.035,2013
58117,001540,210.035,210.565,2013
58118,001540,210.565,213.6,2013
58119,001540,213.6,218.376,2013
58120,001540,218.376,219.2,2013
58121,001540,219.24,222.367,2013
58122,001540,222.367,223.347,2013
58123,001540,223.347,223.8,2013
58124,001540,223.8,231.467,2013
58125,001540,231.467,234.02,2013
58126,001540,234.02,234.338,2013
58127,001540,234.338,239.539,2013
58128,001540,239.539,242.01,2013
58129,001540,242.01,248.4,2013
58130,001540,248.4,249.4,2013
58131,001540,249.4,251.1,2013
58132,001540,251.1,251.639,2013
58133,001540,251.639,251.914,2013
58134,001540,251.914,252.485,2013
58135,001540,252.485,258.4,2013
58136,001540,258.4,259,2013
58137,001540,259,259.4,2013
58138,001540,259.4,260.051,2013
58139,001540,260.051,261.588,2013
58140,001540,271.787,272.406,2013
58141,001540,272.406,273,2013
58142,001540,273,273.544,2013
58143,001540,273.735,273.9,2013
58144,001540,273.9,279.3,2013
58145,001540,279.3,279.8,2013
58146,001540,279.8,282.1,2013
58147,001540,282.1,282.6,2013
58148,001540,282.6,283.2,2013
58149,001540,283.2,283.7,2013
58150,001540,283.7,290.378,2013
58151,001540,290.378,291.4,2013
58152,001540,291.4,297.1,2013
58153,001540,297.1,300.09,2013
58154,001540,300.09,304.09,2013
58155,001540,304.09,304.715,2013
58156,001540,304.715,305.2,2013
58157,001540,305.2,309.75,2013
58158,001540,309.75,310.25,2013
58159,001540,310.25,311.92,2013
58160,001540,311.92,312.5,2013
58161,001540,312.5,317.41,2013
58162,001540,317.41,319.88,2013
58163,001540,323.19,323.36,2013
58164,001540,337.668,338.5,2013
58165,001540,338.5,339.3,2013
58166,001540,339.3,342.2,2013
58167,001540,342.2,342.943,2013
58168,001540,342.943,343.601,2013
58169,001540,343.601,344.026,2013
58170,001540,344.026,344.767,2013
58171,001540,345.48,345.575,2013
58172,001540,345.575,345.95,2013
58173,001540,345.95,346.604,2013
58174,001540,346.604,349.8,2013
58175,001540,349.8,350.9,2013
58176,001540,350.9,352.13,2013
58177,001540,352.13,354.655,2013
58178,001540,354.655,355.905,2013
58179,001540,355.905,356.538,2013
58180,001540,356.538,357.1,2013
58181,001540,357.1,359.4,2013
58182,001540,359.4,360.3,2013
58183,001540,360.3,362.452,2013
58184,001540,362.452,362.66,2013
58185,001540,362.66,362.937,2013
58186,001540,362.937,366.593,2013
58187,001540,366.593,371.605,2013
58188,001540,371.605,372.853,2013
58189,001540,372.929,373.14,2013
58190,001540,373.14,378.68,2013
58191,001540,378.68,382,2013
58192,001540,382,389.5,2013
58193,001540,389.5,390.2,2013
58194,001540,390.2,391.5,2013
58195,001540,391.5,392.65,2013
58196,001540,392.65,393.8,2013
58197,001540,393.8,395.45,2013
58198,001540,395.73,397.87,2013
58199,001540,397.87,398.596,2013
58200,001540,398.596,399.81,2013
58201,001540,399.81,400.57,2013
58202,001540,400.57,401.61,2013
58203,001540,401.61,402.2,2013
58204,001540,402.2,402.454,2013
58205,001540,423.27,424,2013
58206,001540,424,424.688,2013
58207,001540,424.688,426.5,2013
58208,001540,426.5,428.882,2013
58209,001540,428.882,430.266,2013
58210,001540,430.266,430.629,2013
58211,001540,430.629,431.07,2013
58212,001540,431.07,432.534,2013
58213,001540,432.534,436,2013
58214,001540,436,436.272,2013
58215,001540,436.272,438,2013
58216,001540,438,438.565,2013
58217,001540,438.565,441.131,2013
58218,001540,442.428,446.753,2013
58219,001540,446.821,448,2013
58220,001540,448,449.65,2013
58221,001540,449.65,451.135,2013
58222,001540,451.135,452,2013
58223,001540,452,452.8,2013
58224,001540,452.8,454,2013
58225,001540,454,458.58,2013
58226,001540,458.58,461.07,2013
58227,001540,461.07,463.742,2013
58228,001540,463.742,464.516,2013
58229,001540,464.516,465.767,2013
58230,001540,465.767,467.8,2013
58231,001540,467.8,469.75,2013
58232,001540,469.75,471.7,2013
58233,001540,471.7,472.862,2013
58234,001540,472.862,473.589,2013
58235,001540,474,474.242,2013
58236,001540,474.242,474.716,2013
58237,001540,474.716,475.075,2013
58238,001540,475.075,475.731,2013
58239,001540,476.001,476.156,2013
58240,001540,477.506,481.56,2013
58241,001540,481.84,483.73,2013
58242,001540,484.374,486.362,2013
58243,001540,486.362,491.77,2013
58244,001540,491.77,493.208,2013
58245,001540,493.208,494.84,2013
58246,001540,494.84,496.92,2013
58247,001540,496.92,499.823,2013
58248,001540,499.823,500.8,2013
58249,001540,500.8,501.4,2013
58250,001540,501.4,503.3,2013
58251,001540,503.3,505.748,2013
58252,001540,505.748,506.195,2013
58253,001540,506.195,506.86,2013
58254,001540,506.86,507.495,2013
58255,001540,507.495,508,2013
58256,001540,508,508.365,2013
58257,001540,509.927,510.645,2013
58258,001540,510.645,511.08,2013
58259,001540,511.08,515.518,2013
58260,001540,515.518,517.85,2013
58261,001540,517.85,518.34,2013
58262,001540,519.25,521.862,2013
58263,001540,522.223,522.864,2013
58264,001540,525.971,527.284,2013
58265,001540,527.284,536,2013
58266,001540,536,536.689,2013
58267,001540,538.54,538.562,2013
58268,001541,33.345,34.253,2013
58269,001541,81.752,81.995,2013
58270,001541,81.995,83.002,2013
58271,001543,82.215,82.337,2013
58272,001544,254.82,254.999,2013
58273,001544,254.999,255.19,2013
58274,001544,255.19,256.02,2013
58275,001544,256.02,256.24,2013
58276,001545,0,2.652,2013
58277,001545,2.652,4.021,2013
58278,001546,311.92,312.035,2013
58279,001546,312.035,312.673,2013
58280,001547,0.063,0.112,2013
58281,001547,0.112,0.5,2013
58282,001550,0,0.245,2013
58283,001550,0.245,0.757,2013
58284,001551,0.24,0.83,2013
58285,001552,323.05,323.19,2013
58286,001553,345.051,345.56,2013
58287,001580,0,5.58,2013
58288,001580,5.58,11.175,2013
58289,001590,0,0.527,2013
58290,001590,0.527,6.82,2013
58291,001590,6.82,9.669,2013
58292,001590,9.669,10.92,2013
58293,001590,10.92,11.65,2013
58294,001590,11.65,12.9,2013
58295,001590,12.9,14.95,2013
58296,001590,16.03,17.01,2013
58297,001590,17.83,19.01,2013
58298,001590,19.39,19.785,2013
58299,001590,19.785,20.7,2013
58300,001590,20.7,21.812,2013
58301,001590,21.831,25,2013
58302,001590,25,25.122,2013
58303,001590,26.65,28.515,2013
58304,001590,28.515,28.725,2013
58305,001590,64.35,64.54,2013
58306,001590,64.54,66.054,2013
58307,001590,66.054,66.765,2013
58308,001590,66.765,70.28,2013
58309,001590,70.28,70.9,2013
58310,001590,70.9,71.4,2013
58311,001590,71.4,80.184,2013
58312,001591,0,0.25,2013
58313,001610,29.74,29.806,2013
58314,001610,29.806,30.29,2013
58315,001610,30.29,31.4,2013
58316,001610,31.4,32.4,2013
58317,001610,32.4,38.25,2013
58318,001610,38.25,42,2013
58319,001610,42,42.5,2013
58320,001610,42.5,49.5,2013
58321,001610,49.5,52,2013
58322,001610,52,54.695,2013
58323,001610,54.695,55.416,2013
58324,001610,55.416,55.66,2013
58325,001610,55.66,62.975,2013
58326,001611,44.6,44.83,2013
58327,001611,44.83,46.18,2013
58328,001620,0,0.652,2013
58329,001620,0.652,1.295,2013
58330,001620,1.295,10.25,2013
58331,001620,10.25,19,2013
58332,001620,19,25.8,2013
58333,001620,25.8,31.5,2013
58334,001620,31.5,37.23,2013
58335,001630,0,0.232,2013
58336,001630,0.232,0.65,2013
58337,001630,0.65,2,2013
58338,001630,2,7.72,2013
58339,001630,7.9,8.25,2013
58340,001630,8.25,11.39,2013
58341,001630,11.39,11.89,2013
58342,001630,11.89,17.55,2013
58343,001630,17.55,18.13,2013
58344,001630,18.13,19.38,2013
58345,001630,19.38,22.8,2013
58346,001630,22.8,30,2013
58347,001630,30,37.339,2013
58348,001630,37.339,38.46,2013
58349,001630,38.46,39.058,2013
58350,001640,0,7.916,2013
58351,001640,7.916,12.131,2013
58352,001640,12.131,13.2,2013
58353,001640,13.2,14.65,2013
58354,001640,14.65,15.44,2013
58355,001650,0,8.21,2013
58356,001650,8.21,9.46,2013
58357,001650,9.66,14.255,2013
58358,001660,0,5.5,2013
58359,001660,5.5,10.92,2013
58360,001660,10.92,11.151,2013
58361,001660,11.151,14.781,2013
58362,001660,20.28,20.682,2013
58363,001660,21,24,2013
58364,001660,24,31.9,2013
58365,001660,31.9,40,2013
58366,001660,40,40.391,2013
58367,001660,40.391,41.52,2013
58368,001660,41.52,44.5,2013
58369,001660,44.5,51.956,2013
58370,001660,51.956,58.5,2013
58371,001660,58.5,60.41,2013
58372,001660,60.41,62.246,2013
58373,001660,62.246,62.335,2013
58374,001660,62.335,62.983,2013
58375,001660,63,67.985,2013
58376,001660,67.985,68.005,2013
58377,001660,68.005,73.888,2013
58378,001661,4.705,5.64,2013
58379,001662,0.031,0.147,2013
58380,001662,3.687,3.834,2013
58381,001664,0,0.255,2013
58382,001664,0.255,0.938,2013
58383,001664,0.938,1.52,2013
58384,001665,3.847,3.957,2013
58385,001666,0,0.273,2013
58386,001666,0.273,0.728,2013
58387,001666,0.728,1,2013
58388,001670,60.89,62.133,2013
58389,001780,1.11,5.324,2013
58390,001780,5.335,5.72,2013
58391,001780,5.72,6.11,2013
58392,001780,6.11,7.38,2013
58393,001790,60.628,67.1,2013
58394,001790,67.1,69.2,2013
58395,001790,69.2,74.3,2013
58396,001790,74.3,81.5,2013
58397,001790,81.5,82.328,2013
58398,001790,82.328,86.9,2013
58399,001790,86.9,91.81,2013
58400,001790,91.81,93.4,2013
58401,001790,93.4,94,2013
58402,001790,94,96.16,2013
58403,001790,96.16,96.373,2013
58404,001800,0,0.471,2013
58405,001800,0.471,0.712,2013
58406,001800,0.712,2.484,2013
58407,001800,2.502,3.368,2013
58408,001800,3.368,4.58,2013
58409,001800,4.58,4.906,2013
58410,001800,4.906,8.515,2013
58411,001800,8.515,9.276,2013
58412,001800,9.276,12.39,2013
58413,001800,12.39,13.66,2013
58414,001800,13.84,17.85,2013
58415,001800,18,23.5,2013
58416,001800,23.5,29,2013
58417,001800,39,39.514,2013
58418,001800,39.514,48.228,2013
58419,001800,48.228,53.289,2013
58420,001800,53.289,58.335,2013
58421,001800,58.335,67.573,2013
58422,001800,67.573,70.124,2013
58423,001800,70.124,73.254,2013
58424,001800,73.254,74.151,2013
58425,001800,74.151,74.379,2013
58426,001800,74.379,76.047,2013
58427,001800,76.047,76.62,2013
58428,001800,76.62,76.934,2013
58429,001800,76.934,78.042,2013
58430,001800,78.042,79.039,2013
58431,001800,79.039,81.207,2013
58432,001800,81.207,81.753,2013
58433,001800,81.753,82.693,2013
58434,001800,82.693,84.24,2013
58435,001800,84.24,85.142,2013
58436,001800,85.142,86.428,2013
58437,001800,87.321,87.425,2013
58438,001800,87.588,92.517,2013
58439,001800,92.517,95.331,2013
58440,001800,95.331,95.757,2013
58441,001800,95.757,103.149,2013
58442,001800,103.149,104.571,2013
58443,001800,104.571,111.38,2013
58444,001800,111.38,111.771,2013
58445,001800,111.771,113.832,2013
58446,001800,113.832,114.103,2013
58447,001800,114.103,116.894,2013
58448,001800,116.894,117.12,2013
58449,001800,117.12,117.68,2013
58450,001810,0,2.21,2013
58451,001810,2.21,2.943,2013
58452,001820,0,0.5,2013
58453,001820,0.5,1.13,2013
58454,001820,1.13,1.77,2013
58455,001820,1.77,2.445,2013
58456,001820,2.445,2.909,2013
58457,001820,2.909,3.476,2013
58458,001820,3.476,4.4,2013
58459,001820,4.42,4.55,2013
58460,001820,4.832,5.856,2013
58461,001820,5.856,6.316,2013
58462,001820,6.316,7.9,2013
58463,001820,7.9,10.73,2013
58464,001820,10.73,11.18,2013
58465,001820,11.18,11.61,2013
58466,001820,11.61,11.87,2013
58467,001820,11.87,17.9,2013
58468,001820,17.9,18.67,2013
58469,001820,18.67,18.925,2013
58470,001820,18.925,19.14,2013
58471,001830,0,5.51,2013
58472,001840,100,104.42,2013
58473,001850,0,2.4,2013
58474,001850,2.4,9.9,2013
58475,001850,9.9,16.142,2013
58476,001850,16.305,17.157,2013
58477,001850,17.157,20.286,2013
58478,001850,20.286,26.01,2013
58479,001850,26.01,35.055,2013
58480,001860,0,3.63,2013
58481,001860,3.63,7.26,2013
58482,001860,7.26,13.522,2013
58483,001870,0,1.609,2013
58484,001870,1.609,1.917,2013
58485,001870,2.145,2.331,2013
58486,001870,2.331,2.7,2013
58487,001870,2.7,3.293,2013
58488,001870,3.293,5.05,2013
58489,001870,5.05,10.63,2013
58490,001870,10.63,14.255,2013
58491,001870,14.255,14.572,2013
58492,001870,14.572,17.44,2013
58493,001870,17.52,21.845,2013
58494,001870,21.845,29,2013
58495,001870,29,36,2013
58496,001870,36,36.31,2013
58497,001870,36.31,43,2013
