id,segcode,bmp,emp,direction,rutting,year
78225,002230,129.239,129.869,N,0.2,2008
78218,002230,123.15,125.94,N,0.18,2008
78224,002230,128.535,129.239,N,0.2,2008
78227,002230,136.59,137.575,N,0.06,2008
78217,002230,121.04,123.15,N,0.14,2008
78230,002230,148.26,152.85,N,0.06,2008
78212,002230,116.967,117.16,N,0.15,2008
78229,002230,143.014,148.26,N,0.05,2008
78215,002230,119.1,119.68,N,0.21,2008
78236,002230,176.457,178.112,N,0.03,2008
78239,002230,185.125,189.98,N,0.06,2008
78248,002230,232.456,236.196,N,0,2008
78231,002230,152.85,157.93,N,0.05,2008
78232,002230,157.93,162.9,N,0.04,2008
78242,002230,202.476,209.138,N,0.06,2008
78249,002230,236.196,240.29,N,0,2008
78235,002230,172.64,176.457,N,0.05,2008
78247,002230,226.951,232.456,N,0,2008
78240,002230,189.98,195.08,N,0.06,2008
78250,002230,240.29,244.325,N,0,2008
78238,002230,182.875,185.125,N,0.04,2008
78245,002230,217.186,222.637,N,0,2008
78243,002230,209.138,214.4,N,0.06,2008
78234,002230,168.039,172.64,N,0.05,2008
78237,002230,178.112,182.875,N,0.04,2008
78233,002230,162.9,168.039,N,0.06,2008
78244,002230,214.4,217.186,N,0.06,2008
78241,002230,195.08,202.476,N,0.05,2008
78246,002230,222.637,226.951,N,0,2008
78265,002190,12,16,N,0.07,2008
78256,002300,8.99,14,N,0.04,2008
78264,002190,8,12,N,0.05,2008
78253,002300,0,1.1,N,0.06,2008
78266,002190,16,19.775,N,0.06,2008
78268,002190,26,29.158,N,0.14,2008
78270,002190,36.75,42,N,0.05,2008
78263,002190,0,8,N,0.04,2008
78251,002231,0,0.338,N,0.14,2008
78254,002300,1.1,7.495,N,0.06,2008
78261,002300,23.009,27.296,N,0.07,2008
78269,002190,29.158,36.75,N,0.05,2008
78257,002300,14,18.883,N,0.06,2008
78252,002231,0.338,3.599,N,0.09,2008
78262,002300,27.296,30.676,N,0.12,2008
78259,002300,22.284,22.78,N,0.07,2008
78260,002300,22.78,23.009,N,0.07,2008
78255,002300,7.495,8.99,N,0.04,2008
78258,002300,18.883,22.022,N,0.04,2008
78267,002190,19.775,26,N,0.11,2008
78277,002190,82.68,82.9,N,0.05,2008
78281,002250,0,0.26,N,0.06,2008
78279,002190,90.5,94.664,N,0.05,2008
78288,002310,29.5,32.86,N,0.18,2008
78286,002310,21.232,26.048,N,0.08,2008
78290,002311,0,0.337,N,0.07,2008
78272,002190,52,55,N,0.05,2008
78284,002310,7.888,15.166,N,0.19,2008
78276,002190,67,76.004,N,0.05,2008
78280,002190,94.664,98.64,N,0.06,2008
78283,002310,4.89,7.888,N,0.07,2008
78285,002310,15.166,21.232,N,0.09,2008
78274,002190,61.326,63,N,0.06,2008
78273,002190,55,61.326,N,0.05,2008
78289,002310,32.86,33.978,N,0.26,2008
78278,002190,82.9,90.5,N,0.05,2008
78275,002190,63,67,N,0.06,2008
78282,002310,0,4.89,N,0.07,2008
78271,002190,42,52,N,0.07,2008
78287,002310,26.048,29.5,N,0.14,2008
78299,001790,86.9,91.81,N,0.07,2008
78297,001790,81.5,82.328,N,0.05,2008
78307,025238,0.125,0.375,N,0.14,2008
78305,006780,0,0.075,N,0.2,2008
78309,006780,0.881,2.093,N,0.17,2008
78302,001790,96.16,96.373,N,0.07,2008
78296,001790,75.793,81.5,N,0.05,2008
78294,001790,67.03,67.1,N,0.05,2008
78292,002520,4.592,9.133,N,0,2008
78300,001790,91.81,93.4,N,0.13,2008
78308,006780,0.375,0.881,N,0.21,2008
78295,001790,67.1,75.793,N,0.04,2008
78304,001880,2.723,11.686,N,0.1,2008
78303,001880,0,2.723,N,0.13,2008
78310,006780,2.093,2.198,N,0.19,2008
78306,006780,0.075,0.125,N,0.2,2008
78298,001790,82.328,86.9,N,0.05,2008
78301,001790,93.4,96.16,N,0.08,2008
78293,001790,60.628,67.03,N,0.08,2008
78319,001950,13.748,20.563,N,0.14,2008
78323,001940,30.819,30.952,N,0.13,2008
78330,001610,29.806,30.29,N,0.25,2008
78313,001950,0.456,3.786,N,0.08,2008
78328,005320,3.23,4.1,N,0.1,2008
78320,001950,20.563,22.199,N,0.15,2008
78318,001950,8.78,13.748,N,0.13,2008
78325,005320,0,1,N,0.07,2008
78326,005320,1,2.735,N,0.06,2008
78324,001940,30.952,31.077,N,0.11,2008
78321,001950,22.199,22.813,N,0.18,2008
78316,001950,7.086,8,N,0.11,2008
78322,001950,22.813,23.065,N,0.17,2008
78315,001950,5.573,7.086,N,0.1,2008
78311,006800,0,0.095,N,0.13,2008
78329,005320,4.1,16.319,N,0.07,2008
78314,001950,3.786,5.573,N,0.1,2008
78317,001950,8,8.78,N,0.09,2008
78327,016410,2.74,3.12,N,0.05,2008
78312,001950,0,0.456,N,0.13,2008
78341,001590,5.375,6.861,N,0.14,2008
78331,001610,30.29,31.61,N,0.23,2008
78345,001590,16.03,17.01,N,0.11,2008
78340,001590,0.527,5.375,N,0.14,2008
78343,001590,12.988,14.95,N,0.15,2008
78334,001610,38.8,44.14,N,0.07,2008
78335,001610,44.14,52,N,0.17,2008
78349,001590,19.39,19.9,N,0.09,2008
78344,016038,14.95,16.03,N,0.14,2008
78342,001590,6.861,12.988,N,0.27,2008
78350,001590,19.9,21.812,N,0.12,2008
78337,001610,54.8,56,N,0.06,2008
78338,001611,44.6,46.18,N,0.12,2008
78339,001590,0,0.527,N,0.12,2008
78333,001610,36.456,38.8,N,0.07,2008
78336,001610,52.03,54.8,N,0.11,2008
78332,001610,31.61,36.456,N,0.12,2008
78346,016038,17.01,17.83,N,0.1,2008
78347,001590,17.83,19.01,N,0.1,2008
78348,016038,19.01,19.37,N,0.08,2008
78365,001890,0,0.186,N,0.06,2008
78369,001900,1.491,1.768,N,0.14,2008
78364,001900,2.602,2.831,A,0.12,2008
78355,001590,27.456,28.4,N,0.25,2008
78366,001890,0.186,0.28,N,0.07,2008
78351,001590,21.831,25,N,0.16,2008
78368,001890,0.505,2.164,N,0.07,2008
78360,001590,71.251,76.65,N,0.14,2008
78363,001900,2.197,2.602,A,0.12,2008
78353,001590,25.4,27.075,N,0.18,2008
78357,001590,64.35,66.945,N,0.21,2008
78367,001890,0.28,0.505,N,0.07,2008
78359,001590,70.054,71.251,N,0.11,2008
78362,001900,1.768,2.197,A,0.13,2008
78352,001590,25,25.4,N,0.17,2008
78354,001590,27.075,27.456,N,0.23,2008
78370,001900,2.831,3.14,N,0.14,2008
78358,001590,66.945,70.054,N,0.05,2008
78361,001590,76.65,80.184,N,0.12,2008
78356,001590,28.4,28.515,N,0.28,2008
78374,001910,19.06,19.36,N,0.25,2008
78378,001910,23.44,23.94,N,0.25,2008
78372,001910,11.107,15.541,N,0.1,2008
78377,001910,21.14,23.44,N,0.32,2008
78371,001910,10.13,11.107,N,0.09,2008
78383,001910,31.55,33.83,N,0.25,2008
78384,001910,33.83,34.7,N,0.21,2008
78379,001910,23.94,26.671,N,0.2,2008
78382,001910,30.61,31.55,N,0.32,2008
78388,001910,39.73,40.663,N,0.12,2008
78376,001910,20.2,21.14,N,0.32,2008
78385,001910,34.7,34.959,N,0.21,2008
78380,001910,26.671,27.462,N,0.15,2008
78387,001910,38.133,39.73,N,0.25,2008
78381,001910,27.462,30.61,N,0.27,2008
78386,001910,35.004,38.133,N,0.21,2008
78389,001910,40.663,42.5,N,0.08,2008
78390,001910,42.5,43.225,N,0.14,2008
78373,001910,15.541,19.06,N,0.25,2008
78375,001910,19.36,20.2,N,0.26,2008
78404,001910,70.1,73.472,N,0.09,2008
78403,001910,66.975,70.1,N,0.13,2008
78405,001910,73.472,81.673,N,0.08,2008
78399,001910,65.871,66.22,N,0.2,2008
78393,001910,49.826,50.6,N,0.19,2008
78407,001910,87.605,90.04,N,0.14,2008
78394,001910,50.6,51.568,N,0.2,2008
78400,001910,66.22,66.615,N,0.19,2008
78406,001910,81.673,87.605,N,0.13,2008
78410,001910,103.932,111.433,N,0.1,2008
78395,001910,51.568,53,N,0.14,2008
78396,001910,53,54,N,0.08,2008
78402,001910,66.789,66.946,N,0.18,2008
78398,001910,60.942,65.871,N,0.17,2008
78397,001910,54,60.942,N,0.16,2008
78391,001910,43.225,43.963,N,0.23,2008
78401,001910,66.615,66.789,N,0.19,2008
78409,001910,96.87,103.932,N,0.11,2008
78408,001910,90.066,96.87,N,0.13,2008
78392,001910,43.963,49.826,N,0.19,2008
78424,001900,2.602,2.831,D,0.08,2008
78426,001902,0.186,0.275,N,0.11,2008
78411,001910,111.433,117.61,N,0.09,2008
78421,001910,172.21,174.41,N,0.11,2008
78423,001900,2.197,2.602,D,0.08,2008
78430,002070,50.429,50.837,A,0.32,2008
78427,001902,0.275,0.381,N,0.12,2008
78428,002070,49.829,50.05,A,0.23,2008
78418,001910,155.775,161.78,N,0.09,2008
78420,001910,169.74,172.21,N,0.11,2008
78417,001910,151.4,155.775,N,0.09,2008
78425,001901,2.831,3.29,N,0.09,2008
78412,001910,117.61,121.307,N,0.1,2008
78413,001910,121.307,128.23,N,0.1,2008
78415,001910,136.346,144.745,N,0.1,2008
78429,002070,50.05,50.429,A,0.32,2008
78422,001900,1.768,2.197,D,0.11,2008
78414,001910,128.23,136.346,N,0.11,2008
78416,001910,144.745,151.4,N,0.11,2008
78419,001910,161.78,169.74,N,0.11,2008
78442,002070,322.052,325.86,A,0,2008
78445,002070,327.64,331.427,A,0,2008
78438,002070,317.36,318.55,A,0,2008
78444,002070,326.274,327.64,A,0,2008
78447,002070,333.435,335.361,A,0,2008
78449,002070,336.859,338.165,A,0,2008
78450,002070,338.165,338.332,A,0,2008
78446,002070,331.427,333.435,A,0,2008
78439,002070,318.55,320.088,A,0,2008
78436,002070,310.635,312.007,A,0,2008
78440,002070,320.088,321.092,A,0,2008
78431,002070,50.837,51.96,A,0.41,2008
78433,002070,307.695,308.709,A,0,2008
78435,002070,309.134,310.635,A,0,2008
78437,002070,312.007,317.36,A,0,2008
78443,002070,325.86,326.274,A,0,2008
78448,002070,335.361,336.859,A,0,2008
78432,002070,52.12,52.812,A,0.23,2008
78441,002070,321.092,322.052,A,0,2008
78434,002070,308.709,309.134,A,0,2008
78468,002070,32.26,40.116,N,0.26,2008
78451,002070,338.332,338.927,A,0,2008
78464,002070,24.84,24.94,N,0.04,2008
78467,002070,29.252,32.26,N,0.34,2008
78465,002070,24.94,25.439,N,0.13,2008
78461,002070,9.647,15.968,N,0.09,2008
78456,002070,345.357,345.833,A,0,2008
78462,002070,15.968,16.536,N,0.1,2008
78469,002070,40.116,41.158,N,0.09,2008
78466,002070,25.439,29.252,N,0.22,2008
78452,002070,338.927,340.08,A,0,2008
78455,002070,344.308,345.357,A,0,2008
78454,002070,343.35,344.308,A,0,2008
78460,002070,1.35,1.578,N,0.09,2008
78463,002070,16.536,22.129,N,0.16,2008
78457,002070,345.833,348.082,A,0,2008
78470,002070,41.158,42.5,N,0.07,2008
78459,002070,0,1.35,N,0.06,2008
78453,002070,340.08,343.35,A,0,2008
78458,002070,349,352.938,A,0,2008
78484,002070,106,112.91,N,0.11,2008
78473,002070,44.468,45.798,N,0.13,2008
78482,002070,99.376,103.25,N,0.08,2008
78486,002070,118.019,122.68,N,0.04,2008
78472,002070,44.38,44.468,N,0.14,2008
78489,002070,129.797,136.429,N,0.03,2008
78478,007351,48.505,49.681,N,0.11,2008
78487,002070,122.68,124.634,N,0.05,2008
78475,002070,46.169,46.768,N,0.22,2008
78479,002070,95.308,96.05,N,0.09,2008
78488,002070,124.634,129.797,N,0.02,2008
78476,002070,46.768,47.25,N,0.18,2008
78483,002070,103.25,105.94,N,0.04,2008
78481,002070,96.268,99.376,N,0.11,2008
78490,002070,136.429,138.6,N,0.08,2008
78485,002070,112.98,118.019,N,0.05,2008
78474,002070,45.798,46.169,N,0.16,2008
78480,002070,96.05,96.268,N,0.14,2008
78477,007351,47.25,48.505,N,0.15,2008
78471,002070,42.5,44.38,N,0.08,2008
78492,002070,144.47,151.5,N,0.08,2008
78500,002070,193,194.83,N,0.08,2008
78491,002070,138.6,144.47,N,0.07,2008
78502,002070,195.53,196.039,N,0.17,2008
78499,002070,191.558,193,N,0.1,2008
78494,002070,157.2,165.119,N,0.15,2008
78497,002070,178.095,186.31,N,0.1,2008
78508,002240,256.073,265.043,N,0,2008
78503,002240,248.555,248.808,N,0,2008
78496,002070,171.079,178.095,N,0.13,2008
78505,002240,249.091,252.9,N,0,2008
78495,002070,165.119,171.079,N,0.22,2008
78506,002240,252.9,253.9,N,0,2008
78501,002070,194.83,195.483,N,0.12,2008
78510,002240,265.043,272,N,0,2008
78498,002070,186.31,191.558,N,0.23,2008
78504,002240,248.808,249.091,N,0,2008
78507,002240,253.9,256.073,N,0,2008
78493,002070,151.5,157.2,N,0.09,2008
78509,002070,263.77,267.426,N,0,2008
78529,002070,360.856,361.063,N,0,2008
78512,002070,276.044,282.837,N,0,2008
78521,002070,305.011,305.566,N,0,2008
78527,002070,360.343,360.572,N,0,2008
78515,002070,288.7,291,N,0,2008
78518,002070,301.105,301.35,N,0,2008
78526,002070,352.938,360.343,N,0,2008
78528,002070,360.572,360.856,N,0,2008
78517,002070,294,301.105,N,0,2008
78530,002070,361.063,363.5,N,0,2008
78522,002070,305.566,306.056,N,0,2008
78524,002070,306.514,306.9,N,0,2008
78519,002070,301.35,303.6,N,0,2008
78511,002070,267.426,276.044,N,0,2008
78525,002070,307.45,307.695,N,0,2008
78516,002070,291,294,N,0,2008
78520,002070,303.6,305.011,N,0,2008
78513,002070,282.837,284,N,0,2008
78523,002070,306.056,306.514,N,0,2008
78514,002070,284,288.7,N,0,2008
78534,002070,369,374.2,N,0,2008
78548,002070,50.05,50.429,D,0.28,2008
78545,002070,398.6,402.27,N,0,2008
78535,002070,374.2,377.1,N,0,2008
78547,002070,49.829,50.05,D,0.29,2008
78541,002070,385.74,389.45,N,0,2008
78544,002070,394.7,398.6,N,0,2008
78543,002070,390.7,394.7,N,0,2008
78550,002070,50.837,51.96,D,0.46,2008
78538,002070,379.856,382,N,0,2008
78533,002070,366,369,N,0,2008
78536,002070,377.1,378.412,N,0,2008
78537,002070,378.412,379.856,N,0,2008
78531,002070,363.5,364.957,N,0,2008
78549,002070,50.429,50.837,D,0.28,2008
78540,002070,383.74,385.74,N,0,2008
78539,002070,382,383.74,N,0,2008
78532,002070,364.957,366,N,0,2008
78546,002070,402.27,406.3,N,0,2008
78542,002070,389.45,390.7,N,0,2008
78563,002070,326.274,327.64,D,0,2008
78557,002070,317.36,318.55,D,0,2008
78555,002070,310.635,312.007,D,0,2008
78570,002070,338.332,338.927,D,0,2008
78568,002070,336.859,338.165,D,0,2008
78556,002070,312.007,317.36,D,0,2008
78567,002070,335.361,336.859,D,0,2008
78565,002070,331.427,333.435,D,0,2008
78553,002070,308.709,309.134,D,0,2008
78561,002070,322.052,325.86,D,0,2008
78569,002070,338.165,338.332,D,0,2008
78560,002070,321.092,322.052,D,0,2008
78552,002070,307.695,308.709,D,0,2008
78559,002070,320.088,321.092,D,0,2008
78566,002070,333.435,335.361,D,0,2008
78554,002070,309.134,310.635,D,0,2008
78564,002070,327.64,331.427,D,0,2008
78551,002070,52.12,52.812,D,0.13,2008
78558,002070,318.55,320.088,D,0,2008
78562,002070,325.86,326.274,D,0,2008
78587,002075,321.092,321.372,N,0,2008
78576,002070,345.833,348.082,D,0,2008
78571,002070,338.927,340.08,D,0,2008
78583,002240,333.044,333.341,N,0,2008
78574,002070,344.308,345.357,D,0,2008
78575,002070,345.357,345.833,D,0,2008
78588,002075,321.372,321.615,N,0,2008
78589,002075,321.615,322.139,N,0,2008
78582,002073,3.294,3.717,N,0,2008
78580,002073,2.27,2.751,N,0,2008
78590,002075,322.139,322.544,N,0,2008
78573,002070,343.35,344.308,D,0,2008
78579,004140,1.43,1.472,N,0,2008
78577,002070,349,352.938,D,0,2008
78578,002240,333.341,333.659,A,0,2008
78585,002240,333.341,333.659,D,0,2008
78586,002075,320.86,321.092,N,0,2008
78572,002070,340.08,343.35,D,0,2008
78584,002240,333.659,334.374,N,0,2008
78581,002073,2.751,3.294,N,0,2008
78605,002240,138.97,145.7,N,0.04,2008
78594,002075,346.632,346.8,N,0,2008
78595,002075,346.8,347.15,N,0,2008
78607,002240,149.992,150.355,N,0.05,2008
78610,002240,165.45,165.913,N,0.05,2008
78599,007352,48.51,49.594,N,0.14,2008
78596,002075,347.15,348.85,N,0,2008
78598,007352,47.28,48.51,N,0.13,2008
78601,002411,3.62,3.74,A,0.08,2008
78591,001396,100,100.065,N,0,2008
78603,002410,3.62,3.81,N,0.12,2008
78597,000852,100,100.139,N,0,2008
78602,002411,3.62,3.74,D,0,2008
78606,002240,145.7,149.992,N,0.05,2008
78609,002240,156.144,165.45,N,0.06,2008
78608,002240,150.355,156.144,N,0.04,2008
78604,002240,305.743,306.104,A,0.09,2008
78600,002710,4.709,4.847,N,0.15,2008
78592,002075,345.971,346.261,N,0,2008
78593,002075,346.261,346.565,N,0,2008
78619,002240,334.374,334.91,N,0,2008
78622,002240,336.596,338.44,N,0,2008
78625,002240,347.5,348,N,0,2008
78613,002240,284.244,290.25,N,0.06,2008
78615,002240,294.56,300.715,N,0.07,2008
78617,002240,304.09,305.09,N,0.15,2008
78627,002240,352.284,356.75,N,0,2008
78624,002240,343.355,347.5,N,0,2008
78621,002240,335.364,336.596,N,0,2008
78626,002240,348,352.284,N,0,2008
78630,002240,361.6,362.228,N,0,2008
78614,002240,290.25,294.56,N,0.05,2008
78612,002240,276.525,284.244,N,0.07,2008
78611,002240,272,276.525,N,0.11,2008
78629,002240,358.3,361.6,N,0,2008
78620,002240,334.91,335.364,N,0,2008
78618,002240,305.09,305.743,N,0.11,2008
78628,002240,356.75,358.3,N,0,2008
78623,002240,338.44,343.355,N,0,2008
78616,002240,300.715,304.09,N,0.12,2008
78636,002240,374.5,374.94,N,0,2008
78633,002279,368.52,369.95,N,0,2008
78646,002241,0,1.996,N,0,2008
78649,002040,334.767,335.391,A,0.09,2008
78641,002240,389.2,391.793,N,0,2008
78645,002240,305.743,306.104,D,0.11,2008
78639,002240,381.419,386.97,N,0,2008
78648,002040,334.006,334.767,A,0.05,2008
78644,002240,397.538,402.5,N,0,2008
78634,002279,369.95,372.38,N,0,2008
78638,002240,376.95,381.419,N,0,2008
78643,002240,395,397.538,N,0,2008
78640,002240,386.97,389.2,N,0,2008
78631,002240,362.228,367.5,N,0,2008
78637,002240,375,376.95,N,0,2008
78650,002040,335.391,335.778,A,0.11,2008
78647,002241,1.996,2.974,N,0,2008
78632,002240,367.5,368.52,N,0,2008
78642,002240,391.793,395,N,0,2008
78635,002240,372.9,374.5,N,0,2008
78663,002040,180.65,181.252,N,0.06,2008
78668,002040,192.243,193.3,N,0.06,2008
78652,002040,21.53,22.548,N,0.05,2008
78661,002040,176.296,177.528,N,0.09,2008
78654,002040,25.904,26.207,N,0.11,2008
78656,002040,26.516,26.86,N,0.14,2008
78653,002040,22.548,25.904,N,0.04,2008
78662,002040,177.528,180.65,N,0.05,2008
78655,002040,26.207,26.516,N,0.14,2008
78657,002040,26.86,27.925,N,0.1,2008
78659,002040,172.595,174.89,N,0.12,2008
78669,002040,193.3,196.296,N,0.07,2008
78658,002040,27.925,31.175,N,0.07,2008
78667,002040,191.206,192.243,N,0.05,2008
78664,002040,181.252,184.17,N,0.05,2008
78651,002040,0,0.61,N,0.14,2008
78660,002040,174.89,176.296,N,0.1,2008
78670,002040,196.296,200.819,N,0.06,2008
78666,002040,185.419,191.206,N,0.04,2008
78665,002040,184.17,185.419,N,0.04,2008
78672,002040,202.439,204.678,N,0.15,2008
78682,002040,218.639,219.638,N,0.05,2008
78675,002040,210.615,211.457,N,0.11,2008
78681,002040,218.533,218.639,N,0.06,2008
78684,002040,220.625,223.514,N,0.05,2008
78676,002040,211.457,212.078,N,0.09,2008
78671,002040,200.819,202.439,N,0.09,2008
78674,002040,210.075,210.615,N,0.13,2008
78688,002040,227.254,227.768,N,0.13,2008
78680,002040,218.166,218.533,N,0.06,2008
78687,002040,224.469,227.254,N,0.14,2008
78683,002040,219.638,220.625,N,0.04,2008
78686,002040,223.895,224.469,N,0.12,2008
78689,002040,227.768,231.128,N,0.04,2008
78678,002040,217.186,217.286,N,0.08,2008
78690,002040,231.128,233.869,N,0.04,2008
78679,002040,217.286,218.166,N,0.07,2008
78673,002040,204.678,210.075,N,0.14,2008
78685,002040,223.514,223.895,N,0.06,2008
78677,002040,216.899,216.925,N,0.26,2008
78699,002040,252.356,255.377,N,0.21,2008
78703,002040,331.681,332.313,N,0.06,2008
78708,002040,360.704,365.268,N,0.06,2008
78709,002040,365.268,369.5,N,0.05,2008
78705,002040,333.17,333.665,N,0.08,2008
78710,002040,369.5,371.497,N,0.1,2008
78691,002040,233.869,235.883,N,0.04,2008
78704,002040,332.313,333.17,N,0.08,2008
78701,002040,256.4,257.481,N,0.11,2008
78706,002040,333.665,334.006,N,0.08,2008
78694,002040,239.954,241.798,N,0.07,2008
78692,002040,235.883,237.543,N,0.07,2008
78696,002040,243.647,244.65,N,0.04,2008
78702,002040,330.82,331.681,N,0.05,2008
78695,002040,241.798,243.647,N,0.06,2008
78707,002040,359.493,360.704,N,0.06,2008
78700,002040,255.377,256.4,N,0.2,2008
78693,002040,237.543,239.954,N,0.04,2008
78698,002040,249.377,252.356,N,0.17,2008
78697,002040,244.65,249.377,N,0.06,2008
78718,002040,405.496,406.48,N,0.1,2008
78717,002040,405.05,405.496,N,0.14,2008
78720,002040,406.786,413,N,0.12,2008
78715,002040,399.026,404.366,N,0.09,2008
78714,002040,378.39,387.02,N,0.04,2008
78728,002040,441.648,447.277,N,0.11,2008
78726,002040,434.137,435.281,N,0.12,2008
78719,002040,406.48,406.786,N,0.07,2008
78722,002040,414.7,421.7,N,0.11,2008
78713,002040,375.827,378.39,N,0.07,2008
78723,002040,421.7,424.5,N,0.13,2008
78730,002040,449.32,453.7,N,0.07,2008
78729,002040,447.277,449.32,N,0.07,2008
78721,002040,413,414.7,N,0.07,2008
78727,002040,435.281,441.648,N,0.19,2008
78716,002040,404.366,405.05,N,0.12,2008
78712,002040,373.353,375.827,N,0.1,2008
78711,002040,371.497,373.353,N,0.09,2008
78725,002040,430,434.137,N,0.12,2008
78724,002040,424.5,430,N,0.06,2008
78745,002380,16.238,17,N,0.05,2008
78731,002040,453.7,455.481,N,0.04,2008
78739,002043,217.948,218.298,N,0.07,2008
78733,002040,334.767,335.391,D,0.09,2008
78743,002380,11.685,15.65,N,0.07,2008
78750,002380,25.623,25.984,N,0.09,2008
78742,002380,6.938,11.685,N,0.07,2008
78735,002047,0,0.3,N,0.1,2008
78748,002380,25.018,25.294,N,0.1,2008
78740,002043,218.298,218.674,N,0.07,2008
78734,002040,335.391,335.778,D,0.07,2008
78736,002047,0.301,0.446,N,0.15,2008
78744,002380,15.65,16.238,N,0.06,2008
78746,002380,17,19.75,N,0.06,2008
78747,002380,19.75,25.018,N,0.11,2008
78749,002380,25.294,25.623,N,0.1,2008
78738,002043,217.594,217.948,N,0.1,2008
78741,002380,0,6.938,N,0.07,2008
78732,002040,334.006,334.767,D,0.11,2008
78737,002043,217.282,217.594,N,0.1,2008
78766,001380,2.483,2.596,N,0,2008
78764,002350,0,6.946,N,0.04,2008
78768,002350,6.946,7.807,N,0.05,2008
78765,001380,2.323,2.483,N,0,2008
78763,002350,77.89,78.209,A,0.05,2008
78754,002380,29.693,31.12,N,0.17,2008
78751,002380,26.28,26.5,N,0.05,2008
78753,002380,27.17,29.693,N,0.08,2008
78760,002380,41.58,42.91,N,0.05,2008
78758,002380,40.2,40.92,N,0.08,2008
78759,016002,40.92,41.4,N,0.07,2008
78769,002350,7.807,8.03,N,0.06,2008
78756,002380,34,37.655,N,0.09,2008
78770,002350,8.03,9.215,N,0.14,2008
78757,002380,37.965,40.2,N,0.04,2008
78755,002380,31.12,34,N,0.08,2008
78767,001380,2.596,4.526,N,0,2008
78761,016002,42.91,43.42,N,0.04,2008
78762,002380,43.42,44.24,N,0.05,2008
78752,002380,26.5,27.17,N,0.06,2008
78790,002350,89,95,N,0.04,2008
78779,002350,34.22,37.61,N,0.06,2008
78783,002350,78.762,79.36,N,0.07,2008
78785,002350,80.141,81.02,N,0.03,2008
78786,002350,81.02,81.58,N,0.04,2008
78778,002350,30.642,34.22,N,0.05,2008
78782,002350,78.209,78.762,N,0.06,2008
78776,002350,29.697,30.078,N,0.08,2008
78789,002350,87.858,89,N,0.04,2008
78781,002350,41.709,42.539,N,0.07,2008
78775,002350,21.828,29.697,N,0.09,2008
78772,002350,10.411,13.782,N,0.12,2008
78773,015993,13.782,14.652,N,0.05,2008
78771,002350,9.215,10.411,N,0.2,2008
78780,002350,37.61,41.709,N,0.06,2008
78784,002350,79.36,80.141,N,0.08,2008
78788,002350,83.577,87.858,N,0.04,2008
78787,002350,81.58,83.577,N,0.03,2008
78777,016377,30.078,30.642,N,0.08,2008
78774,002350,14.746,21.828,N,0.06,2008
78791,002350,95,97.024,N,0.04,2008
78798,002350,107.289,111.9,N,0.07,2008
78805,002350,118.25,118.696,N,0.07,2008
78800,002350,112.3,113.3,N,0.08,2008
78801,002350,113.3,117.1,N,0.07,2008
78810,002350,77.89,78.209,D,0.06,2008
78797,002350,104.266,107.289,N,0.12,2008
78808,002350,119.132,120.561,N,0.26,2008
78807,002350,118.99,119.132,N,0.22,2008
78809,002350,120.561,122.866,N,0,2008
78806,002350,118.696,118.99,N,0.07,2008
78793,002350,101.064,101.652,N,0.15,2008
78804,002350,117.998,118.25,N,0.07,2008
78795,002350,101.836,102.45,N,0.18,2008
78794,002350,101.652,101.836,N,0.15,2008
78792,002350,100.7,101.064,N,0.08,2008
78802,002350,117.1,117.561,N,0.12,2008
78796,002350,102.45,104.266,N,0.12,2008
78799,002350,111.9,112.3,N,0.08,2008
78803,002350,117.561,117.998,N,0.12,2008
78823,002220,32.486,34.734,N,0.05,2008
78811,002220,50.135,52.682,A,0.1,2008
78813,002220,0,1.987,N,0.19,2008
78829,002220,58.731,65.83,N,0.18,2008
78825,002220,40.994,41.498,N,0.15,2008
78820,002220,26.094,27.938,N,0.09,2008
78830,002220,65.83,67.591,N,0.18,2008
78816,002220,7.378,13.129,N,0.24,2008
78822,002220,29.933,32.486,N,0.05,2008
78826,017876,41.498,41.499,N,0.07,2008
78818,002220,17.277,20.251,N,0.11,2008
78812,002220,52.682,53.625,A,0.17,2008
78815,002220,6.271,7.378,N,0.19,2008
78817,002220,13.129,17.277,N,0.24,2008
78824,002220,34.734,40.994,N,0.04,2008
78814,002220,1.987,6.271,N,0.17,2008
78819,002220,20.251,26.094,N,0.09,2008
78821,002220,27.938,29.933,N,0.06,2008
78827,002220,49.455,50.135,N,0.18,2008
78828,002220,53.625,58.731,N,0.05,2008
78841,002220,108.837,109.1,N,0,2008
78845,002220,112.091,113.497,N,0,2008
78834,002220,82.83,83.055,N,0,2008
78843,002220,109.485,111.7,N,0,2008
78848,002220,121.958,129.18,N,0,2008
78847,002220,115.534,121.958,N,0,2008
78840,002220,108.479,108.837,N,0,2008
78833,002220,82.6,82.83,N,0,2008
78850,002220,131.267,137,N,0,2008
78839,002220,102.1,108.479,N,0,2008
78844,002220,111.7,112.091,N,0,2008
78831,002220,67.591,73.184,N,0.18,2008
78838,002220,96.332,102.1,N,0,2008
78849,002220,129.18,131.267,N,0,2008
78835,002220,83.055,90.7,N,0,2008
78837,002220,95.33,96.332,N,0,2008
78836,002220,90.7,95.33,N,0,2008
78832,002220,73.184,73.659,N,0.13,2008
78842,002220,109.1,109.485,N,0,2008
78846,002220,113.497,115.534,N,0,2008
78851,002220,137,140.762,N,0,2008
78860,002240,177.79,178.9,N,0.14,2008
78855,002220,153.437,159.562,N,0,2008
