id,segcode,bmp,emp,direction,numlanes,year
116396,002070,104.337,105.94,N,2,2013
116397,002070,106,112.91,N,2,2013
116398,002070,112.98,118.75,N,2,2013
116399,002070,118.75,124.634,N,2,2013
116400,002070,124.634,131.25,N,2,2013
116401,002070,131.25,136.42,N,2,2013
116402,002070,136.42,138,N,2,2013
116403,002070,138,144.75,N,2,2013
116404,002070,144.75,151.5,N,2,2013
116405,002070,151.5,157.2,N,2,2013
116406,002070,157.2,164.1,N,2,2013
116407,002070,164.1,171,N,2,2013
116408,002070,171,181.1,N,2,2013
116409,002070,181.1,186.16,N,2,2013
116410,002070,186.16,186.978,N,2,2013
116411,002070,186.978,187.3,N,2,2013
116412,002070,187.3,191.165,N,2,2013
116413,002070,191.165,191.558,N,2,2013
116414,002070,191.558,193,N,2,2013
116415,002070,193,193.9,N,3,2013
116416,002070,193.9,194.83,N,3,2013
116417,002070,194.83,195.483,N,2,2013
116418,002070,195.53,196.039,N,2,2013
116419,002240,248.555,248.88,N,4,2013
116420,002240,248.88,252.9,N,2,2013
116421,002240,252.9,253.9,N,2,2013
116422,002240,253.9,263.484,N,2,2013
116423,002240,263.484,263.77,N,2,2013
116424,002070,263.77,273.75,N,2,2013
116425,002240,263.77,265.043,N,2,2013
116426,002240,265.043,265.268,N,2,2013
116427,002240,265.268,266.768,N,2,2013
116428,002240,266.768,270.62,N,2,2013
116429,002240,270.62,271,N,2,2013
116430,002240,271,272,N,2,2013
116431,002070,273.75,282.83,N,2,2013
116432,002070,282.83,288.3,N,2,2013
116433,002070,288.3,294,N,2,2013
116434,002070,294,301.105,N,2,2013
116435,002070,301.105,301.35,N,2,2013
116436,002070,301.35,303.6,N,4,2013
116437,002070,303.6,305.4,N,4,2013
116438,002070,305.4,306.056,N,4,2013
116439,002070,306.056,306.514,N,5,2013
116440,002070,306.514,306.9,N,4,2013
116441,002070,353.05,360.1,N,2,2013
116442,002070,360.1,360.343,N,2,2013
116443,002070,360.343,360.572,N,4,2013
116444,002070,360.572,361.06,N,2,2013
116445,002070,361.06,363.5,N,2,2013
116446,002070,363.5,365.923,N,3,2013
116447,002070,365.923,368.3,N,3,2013
116448,002070,368.3,369,N,2,2013
116449,002070,369,377.1,N,2,2013
116450,002070,377.1,378.412,N,3,2013
116451,002070,378.412,379.856,N,2,2013
116452,002070,379.856,382,N,3,2013
116453,002070,382,383.74,N,2,2013
116454,002070,383.74,385.74,N,3,2013
116455,002070,385.74,389.45,N,2,2013
116456,002070,389.45,390.9,N,3,2013
116457,002070,390.9,391.3,N,2,2013
116458,002070,391.3,392.2,N,3,2013
116459,002070,392.2,394.7,N,2,2013
116460,002070,394.7,395.1,N,2,2013
116461,002070,395.1,397.2,N,3,2013
116462,002070,397.2,399.5,N,2,2013
116463,002070,399.5,400.5,N,3,2013
116464,002070,400.5,401.5,N,3,2013
116465,002070,401.5,406.3,N,2,2013
116466,002070,25.3,26,D,2,2013
116467,002070,52.12,52.812,D,2,2013
116468,002070,307.45,307.695,D,2,2013
116469,002070,307.695,308.192,D,2,2013
116470,002070,308.192,308.677,D,2,2013
116471,002070,308.677,314,D,2,2013
116472,002070,314,320.08,D,2,2013
116473,002070,320.08,325.04,D,2,2013
116474,002070,325.04,326.28,D,2,2013
116475,002070,326.28,327.64,D,2,2013
116476,002070,327.64,331.93,D,2,2013
116477,002070,331.93,333.435,D,2,2013
116478,002070,333.435,336.85,D,2,2013
116479,002070,336.85,340.085,D,2,2013
116480,002070,340.085,343.35,D,2,2013
116481,002070,343.35,346.226,D,2,2013
116482,002070,346.226,349.22,D,2,2013
116483,002070,349.22,353.05,D,2,2013
116484,002240,333.044,333.341,A,2,2013
116485,002240,333.341,333.659,A,2,2013
116486,004140,1.43,1.478,N,4,2013
116487,002073,2.27,2.751,N,4,2013
116488,002073,2.751,3.717,N,4,2013
116489,002240,333.659,334.374,N,4,2013
116490,002240,333.044,333.341,D,2,2013
116491,002240,333.341,333.659,D,2,2013
116492,002075,320.86,321.092,N,2,2013
116493,002075,321.092,321.298,N,4,2013
116494,002075,321.298,321.589,N,4,2013
116495,002075,321.589,322.139,N,2,2013
116496,002075,322.139,322.544,N,2,2013
116497,001396,100,100.065,N,4,2013
116498,002075,345.971,346.565,N,4,2013
116499,002075,346.632,347.863,N,2,2013
116500,002075,347.863,348.85,N,2,2013
116501,007352,47.28,48.131,D,3,2013
116502,007352,48.131,48.358,D,3,2013
116503,007352,48.358,49.594,D,5,2013
116504,002710,4.709,4.847,N,5,2013
116505,002411,3.62,3.74,A,3,2013
116506,002411,3.62,3.74,D,3,2013
116507,002410,3.62,3.81,A,3,2013
116508,002240,305.743,306.104,A,2,2013
116509,002240,138.97,144.5,N,2,2013
116510,002240,144.5,149.992,N,2,2013
116511,002240,149.992,150.355,N,4,2013
116512,002240,150.355,157.8,N,2,2013
116513,002240,157.8,165.45,N,2,2013
116514,002240,165.45,165.928,N,4,2013
116515,002240,272,279.5,N,2,2013
116516,002240,279.5,287,N,2,2013
116517,002240,287,294.56,N,2,2013
116518,002240,294.56,299.114,N,2,2013
116519,002240,299.114,299.891,N,2,2013
116520,002240,299.891,300.712,N,2,2013
116521,002240,300.712,303.7,N,2,2013
116522,002240,303.7,304.09,N,4,2013
116523,002240,304.09,305.743,N,4,2013
116524,002240,334.374,334.9,N,4,2013
116525,002240,334.9,335.36,N,4,2013
116526,002240,335.36,335.594,N,4,2013
116527,002240,335.594,335.88,N,4,2013
116528,002240,335.88,338.067,N,4,2013
116529,002240,338.067,338.44,N,4,2013
116530,002240,338.44,346.773,N,4,2013
116531,002240,346.783,347.5,N,4,2013
116532,002240,347.5,347.75,N,4,2013
116533,002240,347.75,348,N,4,2013
116534,002240,348,356.75,N,2,2013
116535,002240,356.75,358.3,N,3,2013
116536,002240,358.3,361.6,N,2,2013
116537,002240,361.6,364.8,N,2,2013
116538,002240,364.8,365.3,N,3,2013
116539,002240,365.3,367.5,N,2,2013
116540,002240,367.5,368.52,N,3,2013
116541,002279,368.52,369.95,N,3,2013
116542,002279,369.95,371.8,N,2,2013
116543,002279,371.8,372.38,N,3,2013
116544,002240,372.9,373.224,N,4,2013
116545,002240,373.224,373.5,N,3,2013
116546,002240,373.5,374.5,N,2,2013
116547,002240,374.5,374.94,N,2,2013
116548,002240,375,376.383,N,2,2013
116549,002240,376.383,376.78,N,2,2013
116550,002240,376.78,377,N,2,2013
116551,002240,377,385.5,N,2,2013
116552,002240,385.5,394,N,2,2013
116553,002240,394,402.5,N,2,2013
116554,002240,305.743,306.104,D,2,2013
116555,002241,0,2.053,N,2,2013
116556,002241,2.053,2.974,N,2,2013
116557,002040,217.186,218.639,A,3,2013
116558,002040,334.006,335.391,A,3,2013
116559,002040,335.391,335.778,A,2,2013
116560,002040,0,0.61,N,4,2013
116561,002040,21.53,25.9,N,2,2013
116562,002040,25.9,26.86,N,2,2013
116563,002040,26.86,27.94,N,2,2013
116564,002040,27.94,31.175,N,2,2013
116565,002040,172.595,173.396,N,2,2013
116566,002040,173.396,174.9,N,2,2013
116567,002040,174.9,176.3,N,3,2013
116568,002040,176.3,177.51,N,2,2013
116569,002040,177.51,180.65,N,2,2013
116570,002040,180.65,181.256,N,4,2013
116571,002040,181.256,184.17,N,2,2013
116572,002040,184.17,190.8,N,2,2013
116573,002040,190.8,192,N,3,2013
116574,002040,192,200.94,N,2,2013
116575,002040,200.94,202.02,N,2,2013
116576,002040,202.02,202.233,N,2,2013
116577,002040,202.233,209.7,N,2,2013
116578,002040,209.7,210.624,N,4,2013
116579,002040,210.624,211.483,N,4,2013
116580,002040,211.483,212.078,N,4,2013
116581,002040,216.899,216.925,N,4,2013
116582,002040,218.639,219.608,N,4,2013
116583,002040,219.608,220.018,N,4,2013
116584,002040,220.018,220.67,N,4,2013
116585,002040,220.67,221.04,N,4,2013
116586,002040,221.04,223.553,N,4,2013
116587,002040,223.553,223.91,N,4,2013
116588,002040,223.91,227.29,N,2,2013
116589,002040,227.29,227.539,N,2,2013
116590,002040,227.539,227.79,N,2,2013
116591,002040,227.79,235.92,N,2,2013
116592,002040,235.92,236.3,N,2,2013
116593,002040,236.3,240,N,2,2013
116594,002040,240,249.43,N,2,2013
116595,002040,249.43,256.716,N,2,2013
116596,002040,256.716,257.481,N,4,2013
116597,002040,330.82,332.313,N,4,2013
116598,002040,332.313,333.665,N,2,2013
116599,002040,333.665,334.006,N,4,2013
116600,002040,359.493,360.704,N,4,2013
116601,002040,360.704,362.903,N,4,2013
116602,002040,362.937,365.268,N,4,2013
116603,002040,365.268,365.9,N,4,2013
116604,002040,365.9,369.2,N,4,2013
116605,002040,369.2,369.5,N,4,2013
116606,002040,369.5,371.497,N,2,2013
116607,002040,371.497,373.353,N,3,2013
116608,002040,373.353,378.39,N,4,2013
116609,002040,378.39,386,N,4,2013
116610,002040,386,387.02,N,4,2013
116611,002040,399.026,399.2,N,4,2013
116612,002040,399.2,404.55,N,4,2013
116613,002040,404.55,405.012,N,4,2013
116614,002040,405.012,405.41,N,4,2013
116615,002040,405.41,408.5,N,2,2013
116616,002040,408.5,409.7,N,3,2013
116617,002040,409.7,413,N,3,2013
116618,002040,413,414.7,N,3,2013
116619,002040,414.7,418,N,2,2013
116620,002040,418,419,N,3,2013
116621,002040,419,420,N,3,2013
116622,002040,420,423,N,2,2013
116623,002040,423,424.5,N,2,2013
116624,002040,424.5,425.9,N,2,2013
116625,002040,425.9,426.9,N,4,2013
116626,002040,426.9,429.5,N,2,2013
116627,002040,429.5,430.117,N,4,2013
116628,002040,430.117,431.825,N,2,2013
116629,002040,431.825,432.374,N,3,2013
116630,002040,432.374,433.6,N,2,2013
116631,002040,433.6,434.137,N,2,2013
116632,002040,434.137,435.281,N,4,2013
116633,002040,435.281,438.5,N,2,2013
116634,002040,438.5,441.6,N,2,2013
116635,002040,441.6,447.3,N,2,2013
116636,002040,447.3,449.3,N,2,2013
116637,002040,449.3,451.279,N,2,2013
116638,002040,451.279,452.009,N,3,2013
116639,002040,452.009,452.271,N,4,2013
116640,002040,452.271,452.91,N,3,2013
116641,002040,452.91,454,N,2,2013
116642,002040,454,455.481,N,2,2013
116643,002040,334.006,335.391,D,3,2013
116644,002040,335.391,335.778,D,2,2013
116645,002047,0,0.3,N,2,2013
116646,002047,0.301,0.446,N,2,2013
116647,002043,217.282,218.572,D,3,2013
116648,002043,218.572,218.674,D,3,2013
116649,002380,0,2.62,N,2,2013
116650,002380,2.62,2.82,N,2,2013
116651,002380,2.82,7.8,N,2,2013
116652,002380,7.8,8.61,N,2,2013
116653,002380,8.61,9.04,N,2,2013
116654,002380,9.04,15.65,N,2,2013
116655,002380,15.65,16.238,N,4,2013
116656,002380,16.238,19.75,N,2,2013
116657,002380,19.75,25.294,N,2,2013
116658,002380,25.294,25.984,N,4,2013
116659,002380,26.28,26.7,N,2,2013
116660,002380,26.7,29.7,N,2,2013
116661,002380,29.7,31.12,N,2,2013
116662,002380,31.12,34,N,2,2013
116663,002380,34,35.5,N,3,2013
116664,002380,35.5,37.655,N,3,2013
116665,002380,37.965,38.366,N,2,2013
116666,002380,38.366,40.2,N,2,2013
116667,002380,40.2,40.92,N,2,2013
116668,016002,40.92,41.4,N,2,2013
116669,002380,41.58,42.91,N,2,2013
116670,016002,42.91,43.42,N,2,2013
116671,002380,43.42,44.24,N,2,2013
116672,A02350,79.912,80.141,A,1,2013
116673,002350,0,5.297,N,4,2013
116674,001380,2.323,3.92,N,4,2013
116675,001380,3.92,4.526,N,4,2013
116676,002350,5.297,7.794,N,4,2013
116677,002350,7.794,9.215,N,4,2013
116678,002350,9.215,13.283,N,2,2013
116679,002350,13.283,13.782,N,2,2013
116680,015993,13.782,14.406,N,3,2013
116681,015993,14.406,14.652,N,2,2013
116682,002350,14.746,14.971,N,2,2013
116683,002350,14.971,21.828,N,2,2013
116684,002350,21.828,29.697,N,2,2013
116685,002350,29.697,30.078,N,2,2013
116686,016377,30.078,30.642,N,2,2013
116687,002350,30.642,34.668,N,2,2013
116688,002350,34.668,37.075,N,2,2013
116689,002350,37.075,42.539,N,2,2013
116690,002350,77.89,78.209,N,4,2013
116691,002350,78.209,78.8,N,4,2013
116692,002350,78.8,79.36,N,4,2013
116693,002350,79.36,79.69,N,4,2013
116694,002350,79.69,79.912,N,6,2013
116695,002350,80.141,81.02,N,4,2013
116696,002350,81.02,87.858,N,2,2013
116697,002350,87.858,88.366,N,2,2013
116698,002350,88.366,89,N,2,2013
116699,002350,89,95,N,2,2013
116700,002350,95,97.024,N,2,2013
116701,002350,100.7,101.652,N,4,2013
116702,002350,101.652,101.836,N,4,2013
116703,002350,101.836,102.45,N,4,2013
116704,002350,102.45,104.266,N,2,2013
116705,002350,104.266,111.9,N,2,2013
116706,002350,111.9,112.3,N,2,2013
116707,002350,112.3,113.3,N,2,2013
116708,002350,113.3,117.1,N,2,2013
116709,002350,117.1,117.561,N,2,2013
116710,002350,117.561,118.25,N,4,2013
116711,002350,118.25,118.99,N,4,2013
116712,002350,118.99,120.561,N,2,2013
116713,002350,120.561,122.866,N,2,2013
116714,D02350,79.912,80.141,D,1,2013
116715,007580,48.025,49.252,A,3,2013
116716,002220,50.135,52.624,A,2,2013
116717,002220,0,0.387,N,4,2013
116718,002220,0.387,1.765,N,3,2013
116719,002220,1.765,2,N,4,2013
116720,002220,2,2.8,N,2,2013
116721,002220,2.8,5.5,N,2,2013
116722,002220,5.5,7.4,N,3,2013
116723,002220,7.4,9,N,2,2013
116724,002220,9,11,N,3,2013
116725,002220,11,16.256,N,2,2013
116726,002220,16.256,18.5,N,4,2013
116727,002220,18.5,20.3,N,2,2013
116728,002220,20.3,28,N,2,2013
116729,002220,28,29.117,N,3,2013
116730,002220,29.117,30,N,3,2013
116731,002220,30,35.5,N,2,2013
116732,002220,35.5,41.005,N,2,2013
116733,002220,41.005,41.498,N,4,2013
116734,017876,41.498,41.894,N,4,2013
116735,025367,41.894,47.025,N,4,2013
116736,007580,47.025,48.025,N,4,2013
116737,002220,49.455,49.829,N,4,2013
116738,002220,49.829,50.135,N,4,2013
116739,002220,52.624,53.151,N,4,2013
116740,002220,53.151,54.25,N,2,2013
116741,002220,54.25,58.83,N,2,2013
116742,002220,58.83,66.05,N,2,2013
116743,002220,66.05,73.26,N,2,2013
116744,002220,73.26,73.659,N,2,2013
116745,002220,82.6,82.83,N,4,2013
116746,002220,82.83,90.58,N,2,2013
116747,002220,90.58,99.5,N,2,2013
116748,002220,99.5,108.47,N,2,2013
116749,002220,108.47,109.185,N,2,2013
116750,002220,109.185,111.7,N,2,2013
116751,002220,111.7,112.9,N,2,2013
116752,002220,112.9,113.884,N,2,2013
116753,002220,113.884,114.454,N,2,2013
116754,002220,114.454,115.54,N,2,2013
116755,002220,115.54,121.95,N,2,2013
116756,002220,121.95,131.26,N,2,2013
116757,002220,131.26,137,N,2,2013
116758,002220,137,144.5,N,2,2013
116759,002220,144.5,152,N,2,2013
116760,002220,152,159.56,N,2,2013
116761,002220,159.56,160.382,N,2,2013
116762,002240,165.95,172,N,2,2013
116763,002240,172,177.5,N,2,2013
116764,002240,177.5,178.9,N,2,2013
116765,002240,178.9,182.8,N,2,2013
116766,002240,182.8,188.88,N,2,2013
116767,002240,188.88,196.08,N,2,2013
116768,002240,196.08,197.76,N,2,2013
116769,002240,197.76,198.45,N,2,2013
116770,002240,198.45,199.27,N,2,2013
116771,007356,199.27,201.684,N,2,2013
116772,002240,201.85,204.262,N,2,2013
116773,002240,204.262,204.65,N,2,2013
116774,002240,204.65,205.27,N,2,2013
116775,002240,205.27,214.454,N,2,2013
116776,002240,214.454,216,N,2,2013
116777,002240,216,222.835,N,2,2013
116778,002240,222.835,224.2,N,3,2013
116779,002240,224.2,226.286,N,2,2013
116780,002240,226.327,233,N,2,2013
116781,002240,233,240.35,N,2,2013
116782,002240,240.35,247.786,N,2,2013
116783,002220,244.325,250.5,N,2,2013
116784,002240,247.786,248.555,N,4,2013
116785,002220,250.5,256.464,N,2,2013
116786,002220,256.464,256.683,N,2,2013
116787,002220,256.683,257.196,N,2,2013
116788,002220,257.196,263,N,2,2013
116789,002220,263,268.66,N,2,2013
116790,002220,268.66,269.639,N,2,2013
116791,002220,269.639,273.896,N,2,2013
116792,002220,273.896,278,N,2,2013
116793,002220,278,286,N,2,2013
116794,002220,286,292.5,N,2,2013
116795,002220,292.5,299,N,2,2013
116796,002220,299,304.3,N,2,2013
116797,002220,304.3,304.675,N,2,2013
116798,002220,304.675,305.213,N,2,2013
116799,002220,305.213,310,N,2,2013
116800,002220,310,315.592,N,2,2013
116801,002220,315.592,316,N,2,2013
116802,002220,316,326,N,2,2013
116803,002220,326,331.5,N,2,2013
116804,002220,331.5,337,N,2,2013
116805,002220,337,337.623,N,2,2013
116806,002220,337.623,343,N,2,2013
116807,002220,343,343.629,N,2,2013
116808,002220,343.629,344.206,N,3,2013
116809,002220,344.206,345.394,N,2,2013
116810,002220,345.394,345.925,N,3,2013
116811,002220,345.925,346.2,N,2,2013
116812,002220,346.2,346.7,N,3,2013
116813,002220,346.7,347.837,N,2,2013
116814,002220,347.837,350.819,N,3,2013
116815,007580,48.025,49.252,D,3,2013
116816,002220,50.135,52.624,D,2,2013
116817,002043,217.199,217.282,A,2,2013
116818,002220,46.549,47.345,N,4,2013
116819,002220,47.345,47.457,N,4,2013
116820,002220,47.457,48.5,N,4,2013
116821,002220,48.5,49.234,N,4,2013
116822,002220,49.234,49.455,N,4,2013
116823,002040,212.078,212.093,N,4,2013
116824,002040,212.093,212.84,N,4,2013
116825,002040,212.84,213.064,N,4,2013
116826,002040,213.064,215.633,N,4,2013
116827,002040,215.633,216.899,N,4,2013
116828,002043,217.199,217.282,D,2,2013
116829,002222,0,0.391,N,2,2013
116830,002540,0,1.022,N,2,2013
116831,002221,0,0.91,N,2,2013
116832,001540,65.696,66.04,A,2,2013
116833,001540,66.04,66.574,A,2,2013
116834,001540,68.932,69.472,A,2,2013
116835,001540,304.715,305.2,A,2,2013
116836,001540,305.2,309.75,A,2,2013
116837,001540,309.75,310.25,A,2,2013
116838,001540,310.25,311.92,A,2,2013
116839,001540,311.92,312.5,A,2,2013
116840,001540,312.5,317.41,A,2,2013
116841,001540,317.41,319.88,A,2,2013
116842,001540,323.19,323.36,A,2,2013
116843,001539,323.36,326.567,A,2,2013
116844,001539,326.617,332,A,2,2013
116845,001539,332,337.668,A,2,2013
116846,006416,344.885,345.017,A,3,2013
116847,001553,345.051,345.56,A,3,2013
116848,001540,345.48,345.575,A,3,2013
116849,001539,403.847,408.115,A,2,2013
116850,001539,408.115,412.978,A,2,2013
116851,001539,412.978,413.465,A,2,2013
116852,001539,413.465,418.7,A,2,2013
116853,001539,418.7,421.21,A,2,2013
116854,001540,426.5,428.882,A,2,2013
116855,001540,430.629,431.07,A,3,2013
116856,001540,431.07,432.534,A,2,2013
116857,001540,432.534,436,A,2,2013
116858,001540,436,436.272,A,2,2013
116859,001540,436.272,438,A,2,2013
116860,001540,438,438.565,A,2,2013
116861,001540,438.565,441.131,A,2,2013
116862,026825,441.131,442.428,A,2,2013
116863,001540,442.428,446.753,A,2,2013
116864,001540,446.821,448,A,2,2013
116865,A01540,475.686,477.023,A,2,2013
116866,001540,506.86,507.495,A,2,2013
116867,001540,0,3.5,N,2,2013
116868,001540,3.5,3.8,N,3,2013
116869,001540,3.8,4.2,N,4,2013
116870,001540,4.2,4.9,N,3,2013
116871,001540,4.9,7,N,2,2013
116872,001540,7,13.26,N,2,2013
116873,001540,13.26,13.8,N,2,2013
116874,001540,13.8,16.7,N,3,2013
116875,001540,16.7,17.776,N,3,2013
116876,001540,17.776,18.1,N,2,2013
116877,001540,18.1,18.6,N,3,2013
116878,001540,18.6,20.226,N,2,2013
116879,001540,20.226,20.443,N,2,2013
116880,001540,22.71,28,N,2,2013
116881,001540,28,28.941,N,2,2013
116882,001540,29,33.345,N,2,2013
116883,001541,33.345,34.253,N,2,2013
116884,001540,34.642,37.4,N,2,2013
116885,001540,37.4,38.02,N,3,2013
116886,001540,38.02,38.433,N,2,2013
116887,001540,38.433,39.19,N,4,2013
116888,001540,39.19,45.44,N,2,2013
116889,001540,45.64,46.6,N,2,2013
116890,001540,46.6,47.6,N,2,2013
116891,001540,47.6,48.63,N,2,2013
116892,016040,48.63,49.12,N,2,2013
116893,001540,49.12,49.6,N,2,2013
116894,001540,49.6,50.309,N,3,2013
116895,001540,50.309,54.58,N,4,2013
116896,001540,54.58,60.72,N,4,2013
116897,001540,60.72,61.078,N,4,2013
116898,001540,61.078,63.8,N,4,2013
116899,001540,64,65.037,N,4,2013
116900,001540,65.037,65.696,N,4,2013
116901,001540,66.574,66.953,N,4,2013
116902,001540,66.953,67.142,N,4,2013
116903,001540,67.142,68.932,N,2,2013
116904,001540,69.472,70.28,N,2,2013
116905,001540,70.28,80.225,N,2,2013
116906,001540,80.225,81.42,N,2,2013
116907,001540,81.42,81.752,N,4,2013
116908,001541,81.752,81.995,N,4,2013
116909,001541,81.995,83.002,N,2,2013
116910,001540,83.872,85.74,N,2,2013
116911,001540,85.74,86.606,N,2,2013
116912,008641,87.523,88.3,N,2,2013
116913,008641,88.3,89.5,N,3,2013
116914,008641,89.5,91.176,N,2,2013
116915,001540,91.176,94.759,N,2,2013
116916,001540,94.759,95,N,2,2013
116917,001540,95,97.29,N,3,2013
116918,001540,97.29,100,N,2,2013
116919,001540,100,102.5,N,3,2013
116920,001540,102.5,104.8,N,2,2013
116921,001540,104.8,108.9,N,2,2013
116922,001540,108.9,111.5,N,2,2013
116923,001540,111.5,112.977,N,2,2013
116924,001540,112.977,113.393,N,4,2013
116925,001540,113.393,113.77,N,2,2013
116926,001540,113.77,123.38,N,2,2013
116927,001540,123.38,126.8,N,2,2013
116928,001540,126.8,127.6,N,3,2013
116929,001540,127.6,129.5,N,2,2013
116930,001540,129.5,130.1,N,2,2013
116931,001540,130.1,130.93,N,3,2013
116932,001540,131.82,135.3,N,2,2013
116933,001540,135.3,136,N,2,2013
116934,001540,136,145.05,N,2,2013
116935,001540,145.05,154.1,N,2,2013
116936,001540,154.1,160.93,N,2,2013
116937,001540,160.93,170.726,N,2,2013
116938,001540,170.726,171.136,N,2,2013
116939,001540,171.136,171.926,N,3,2013
116940,001540,171.926,174.55,N,2,2013
116941,001540,174.55,176.6,N,2,2013
116942,001540,176.6,178.476,N,2,2013
116943,001540,178.503,181.354,N,2,2013
116944,001540,181.354,182.415,N,2,2013
116945,001540,182.415,188.5,N,2,2013
116946,001540,188.5,194.6,N,2,2013
116947,001540,194.6,196.1,N,2,2013
116948,001540,196.1,197.3,N,2,2013
116949,001540,197.3,197.63,N,2,2013
116950,001540,197.63,203.75,N,2,2013
116951,001540,203.75,210.035,N,2,2013
116952,001540,210.035,210.565,N,2,2013
116953,001540,210.565,213.6,N,2,2013
116954,001540,213.6,218.376,N,2,2013
116955,001540,218.376,219.2,N,2,2013
116956,001540,219.24,222.367,N,2,2013
116957,001540,222.367,223.347,N,3,2013
116958,001540,223.347,223.8,N,2,2013
116959,001540,223.8,231.467,N,3,2013
116960,001540,231.467,234.02,N,3,2013
116961,001540,234.02,234.338,N,3,2013
116962,001540,234.338,239.539,N,2,2013
116963,001540,239.539,242.01,N,2,2013
116964,001540,242.01,248.4,N,2,2013
116965,001540,248.4,249.4,N,3,2013
116966,001540,249.4,251.1,N,2,2013
116967,001540,251.1,251.639,N,2,2013
116968,001540,251.639,251.914,N,2,2013
116969,001540,251.914,252.485,N,2,2013
116970,001540,252.485,258.4,N,2,2013
116971,001540,258.4,259,N,3,2013
116972,001540,259,259.4,N,3,2013
116973,001540,259.4,260.051,N,3,2013
116974,001540,260.051,261.588,N,2,2013
116975,008605,263.825,266.102,N,2,2013
116976,008605,266.102,267.437,N,3,2013
116977,008605,267.437,269.648,N,2,2013
116978,008605,269.648,273.735,N,2,2013
116979,001540,273.735,273.9,N,2,2013
116980,001540,273.9,279.3,N,2,2013
116981,001540,279.3,279.8,N,3,2013
116982,001540,279.8,282.1,N,2,2013
116983,001540,282.1,282.6,N,3,2013
116984,001540,282.6,283.2,N,2,2013
116985,001540,283.2,283.7,N,3,2013
116986,001540,283.7,290.378,N,2,2013
116987,001540,290.378,291.4,N,3,2013
116988,001540,291.4,297.1,N,2,2013
116989,001540,297.1,300.09,N,2,2013
116990,001540,300.09,304.09,N,2,2013
116991,001540,304.09,304.715,N,2,2013
116992,001540,337.668,338.5,N,2,2013
116993,001540,338.5,339.3,N,3,2013
116994,001540,339.3,342.2,N,2,2013
116995,001540,342.2,342.943,N,3,2013
116996,001540,342.943,343.601,N,2,2013
116997,001540,343.601,344.026,N,2,2013
116998,001540,344.026,344.767,N,4,2013
116999,006416,344.767,344.885,N,4,2013
117000,001540,345.575,345.95,N,4,2013
117001,001540,345.95,346.604,N,3,2013
117002,001540,346.604,349.8,N,2,2013
117003,001540,349.8,350.9,N,3,2013
117004,001540,350.9,352.13,N,3,2013
117005,001540,352.13,354.655,N,2,2013
117006,001540,354.655,355.905,N,3,2013
117007,001540,355.905,356.538,N,3,2013
117008,001540,356.538,357.1,N,3,2013
117009,001540,357.1,359.4,N,2,2013
117010,001540,359.4,360.3,N,3,2013
117011,001540,360.3,362.452,N,2,2013
117012,001540,362.452,362.66,N,2,2013
117013,001540,362.66,362.937,N,2,2013
117014,001540,362.937,366.593,N,2,2013
117015,001540,366.593,371.605,N,2,2013
117016,001540,371.605,372.853,N,3,2013
117017,001540,372.929,373.14,N,2,2013
117018,001540,373.14,378.68,N,2,2013
117019,001540,378.68,382,N,2,2013
117020,001540,382,389.5,N,2,2013
117021,001540,389.5,390.2,N,2,2013
117022,001540,390.2,391.5,N,3,2013
117023,001540,391.5,392.65,N,2,2013
117024,001540,392.65,393.8,N,3,2013
117025,001540,393.8,395.45,N,2,2013
117026,001540,395.73,397.87,N,3,2013
117027,001540,397.87,398.596,N,2,2013
117028,001540,398.596,399.81,N,2,2013
117029,001540,399.81,400.57,N,2,2013
117030,001540,400.57,401.61,N,2,2013
117031,001540,401.61,402.2,N,2,2013
117032,001540,402.2,402.454,N,2,2013
117033,001539,421.21,423.27,N,4,2013
117034,001540,423.27,424,N,4,2013
117035,001540,424,424.688,N,4,2013
117036,001540,424.688,426.5,N,3,2013
117037,001540,428.882,430.266,N,2,2013
117038,001540,430.266,430.629,N,4,2013
117039,001540,448,449.65,N,2,2013
117040,001540,449.65,451.135,N,4,2013
117041,001540,451.135,452,N,3,2013
117042,001540,452,452.8,N,2,2013
117043,001540,452.8,454,N,3,2013
117044,001540,454,458.58,N,2,2013
117045,001540,458.58,461.07,N,4,2013
117046,001540,461.07,463.742,N,2,2013
117047,001540,463.742,464.516,N,2,2013
117048,001540,464.516,465.767,N,2,2013
117049,001540,465.767,467.8,N,2,2013
117050,001540,467.8,469.75,N,4,2013
117051,001540,469.75,471.7,N,2,2013
117052,001540,471.7,472.862,N,2,2013
117053,001540,472.862,473.589,N,2,2013
117054,015909,473.589,475.268,N,2,2013
117055,015909,475.268,475.686,N,2,2013
117056,025777,475.869,476.001,N,2,2013
117057,001540,476.001,476.156,N,2,2013
117058,001540,477.506,481.56,N,4,2013
117059,016039,481.56,481.84,N,4,2013
117060,001540,481.84,483.73,N,2,2013
117061,016039,483.73,484.363,N,2,2013
117062,001540,484.374,486.362,N,2,2013
117063,001540,486.362,491.77,N,2,2013
117064,001540,491.77,493.208,N,2,2013
117065,001540,493.208,494.84,N,3,2013
117066,001540,494.84,496.92,N,2,2013
117067,001540,496.92,499.823,N,2,2013
117068,001540,499.823,500.8,N,3,2013
117069,001540,500.8,501.4,N,2,2013
117070,001540,501.4,503.3,N,3,2013
117071,001540,503.3,505.748,N,2,2013
117072,001540,505.748,506.195,N,2,2013
117073,001540,506.195,506.86,N,2,2013
