id,segcode,bmp,emp,direction,roughness,year
126848,002210,6.888,7.349,N,2.56,2012
126851,002230,73.659,74.055,N,2,2012
126858,002230,102.139,105.6,N,4.18,2012
126857,002230,92.765,102.139,N,3.75,2012
126859,002230,105.6,110.95,N,4.36,2012
126841,001980,28.2,28.79,N,2.65,2012
126856,002230,92.192,92.765,N,4.07,2012
126847,002210,5.155,6.888,N,3.15,2012
126843,016297,0.01,0.05,N,1.9,2012
126870,002230,123,124.1,N,3.37,2012
126867,002230,118.5,119.68,N,4.3,2012
126873,002230,126.29,126.59,N,3.48,2012
126871,002230,124.1,125.94,N,3.37,2012
126862,002230,112.791,114.4,N,3.58,2012
126861,002230,112.1,112.791,N,3.04,2012
126869,002230,122.5,123,N,3.87,2012
126863,002230,114.4,115.526,N,3.66,2012
126860,002230,110.95,112.1,N,3.19,2012
126865,002230,115.85,117.16,N,2.73,2012
126877,002230,128.535,129.12,N,2.55,2012
126874,002230,126.59,127.1,N,3.81,2012
126876,002230,128.219,128.535,N,1.78,2012
126879,002230,136.59,142.25,N,3.31,2012
126866,002230,117.16,118.5,N,4.08,2012
126868,002230,119.68,122.5,N,4.08,2012
126875,002230,127.1,128.219,N,3.73,2012
126864,002230,115.526,115.85,N,2.47,2012
126878,002230,129.12,136.59,N,3.13,2012
126872,002230,125.94,126.29,N,3.05,2012
126890,002230,208,213.3,N,2.94,2012
126891,002230,213.3,213.75,N,2.7,2012
126887,002230,189.75,190,N,4.15,2012
126888,002230,190,199,N,3.04,2012
126885,002230,178.8,185.125,N,4.37,2012
126895,002230,227.405,236,N,3.43,2012
126883,002230,162.9,172.64,N,4.39,2012
126898,002300,0,1.1,N,3.1,2012
126897,002231,0,3.599,N,0,2012
126893,002230,217.122,226.95,N,3.9,2012
126886,002230,185.125,189.75,N,4.21,2012
126899,002300,1.1,7.48,N,2.95,2012
126896,002230,236,244.325,N,3.55,2012
126894,002230,226.95,227.405,N,2.37,2012
126892,002230,213.75,217.122,N,2.91,2012
126882,002230,155.5,162.9,N,3.05,2012
126884,002230,172.64,178.8,N,4.37,2012
126881,002230,148.25,155.5,N,2.89,2012
126889,002230,199,208,N,3.15,2012
126880,002230,142.25,148.25,N,3.18,2012
126916,002190,19.775,29,N,3.82,2012
126907,002300,22.78,23.009,N,3.45,2012
126902,002300,14.6,15.77,N,3.35,2012
126910,005100,0,5.068,N,3.45,2012
126901,002300,13.3,14.6,N,3.82,2012
126906,002300,22.284,22.78,N,3.41,2012
126904,002300,18.12,20.7,N,3.33,2012
126905,002300,20.7,22.022,N,3.46,2012
126900,002300,7.48,13.3,N,3.71,2012
126909,002300,27.262,30.676,N,2.91,2012
126908,002300,23.009,27.262,N,3.33,2012
126912,005100,11.549,15.898,N,3.15,2012
126918,002190,36.7,42,N,3.3,2012
126914,002190,6,12,N,4.35,2012
126913,002190,0,6,N,4.27,2012
126903,002300,15.77,18.12,N,3.37,2012
126911,005100,5.068,11.549,N,3.26,2012
126917,002190,29,36.7,N,4.24,2012
126919,002190,42,52,N,3.11,2012
126915,002190,12,19.775,N,4.25,2012
126921,002190,60,68,N,4.23,2012
126926,002250,0,0.257,N,0,2012
126936,001790,60.628,67.1,N,2.93,2012
126929,002310,15.575,21.002,N,3.06,2012
126933,002310,32.86,33.978,N,2.87,2012
126923,002190,82.68,82.9,N,2.82,2012
126939,001790,81.5,82.328,N,2.71,2012
126928,002310,9.5,15.575,N,2.62,2012
126931,002310,23.608,26.2,N,2.97,2012
126938,001790,74.3,81.5,N,3.29,2012
126935,002520,0,9.133,N,4.29,2012
126924,002190,82.9,90.5,N,3.07,2012
126927,002310,0,9.5,N,4.22,2012
126937,001790,67.1,74.3,N,3.22,2012
126930,002310,21.002,23.608,N,3.33,2012
126920,002190,52,60,N,3.28,2012
126922,002190,68,76.004,N,4.3,2012
126932,002310,26.2,32.86,N,3.4,2012
126934,002311,0,0.337,N,0,2012
126925,002190,90.5,98.64,N,3.23,2012
126946,001880,0,2.8,N,2.9,2012
126949,025238,0.125,0.375,N,4.36,2012
126944,001790,94,96.16,N,2.8,2012
126943,001790,93.4,94,N,2.35,2012
126945,001790,96.16,96.373,N,2.07,2012
126952,001950,0,0.394,N,2.47,2012
126940,001790,82.328,86.9,N,2.89,2012
126953,001950,0.394,8,N,2.86,2012
126948,006780,0,0.125,N,4.02,2012
126951,006800,0,0.13,N,0,2012
126959,005320,0,1,N,2.96,2012
126956,001950,13.1,14.8,N,2.4,2012
126958,001940,30.819,31.077,N,2.21,2012
126947,001880,2.8,11.686,N,3.52,2012
126950,006780,0.375,2.198,N,4.13,2012
126957,001950,14.8,23.065,N,4.16,2012
126941,001790,86.9,91.81,N,2.57,2012
126954,001950,8,8.78,N,1.42,2012
125815,001330,71.019,72.6,A,4.3,2012
125810,001330,54.8,57.4,A,3.36,2012
125814,001330,69.378,71.019,A,4.03,2012
125816,001330,72.6,76.01,A,3.07,2012
125806,001330,30.87,36,A,3.68,2012
125818,001330,81.9,85.6,A,4.53,2012
125809,001330,46.67,54.8,A,3.78,2012
125819,001330,85.6,89.3,A,3.19,2012
125812,001330,63.203,66.378,A,3.82,2012
125808,001330,39.75,46.67,A,3.82,2012
125801,001330,0,8,A,3.79,2012
125807,001330,36,39.75,A,3.42,2012
125811,001330,57.4,63.203,A,3.82,2012
125805,001330,25,30.87,A,3.82,2012
125803,001330,16.184,21.54,A,4.25,2012
125804,001330,21.54,25,A,2.61,2012
125817,001330,76.01,81.9,A,3.26,2012
125802,001330,8,16.184,A,3.84,2012
125813,001330,66.378,69.378,A,3.96,2012
125829,001330,135.148,142.5,A,4.67,2012
125820,001330,89.3,92.48,A,3.64,2012
125824,001330,100.5,106.5,A,4.03,2012
125830,001330,142.5,150.08,A,4.28,2012
125838,001330,0,8,D,4.02,2012
125822,001330,95.872,97.115,A,3.89,2012
125839,001330,8,16.184,D,3.91,2012
125835,001330,179.5,183.4,A,3.19,2012
125825,001330,106.5,111.859,A,3.82,2012
125833,001330,167.5,173.5,A,4.4,2012
125827,001330,119.5,127.548,A,4.3,2012
125831,001330,150.08,159,A,3.97,2012
125823,001330,97.115,100.5,A,3.83,2012
125832,001330,159,167.5,A,4.07,2012
125836,001330,183.4,189.846,A,3.5,2012
125828,001330,127.548,135.148,A,4.31,2012
125821,001330,92.48,95.872,A,3.43,2012
125826,001330,111.859,119.5,A,3.73,2012
125837,001330,189.846,196,A,3.2,2012
125834,001330,173.5,179.5,A,4.32,2012
125857,001330,80.2,81.7,D,3.31,2012
125852,001330,66.378,69.378,D,3.94,2012
125844,001330,36,39.75,D,3.39,2012
125853,001330,69.378,71.019,D,4.16,2012
125843,001330,30.87,36,D,3.38,2012
125854,001330,71.019,72.6,D,4.06,2012
125841,001330,21.4,25,D,2.93,2012
125842,001330,25,30.87,D,3.4,2012
125848,001330,57.4,58,D,3.14,2012
125845,001330,39.75,46.67,D,3.85,2012
125850,001330,63.2,63.517,D,3.77,2012
125856,001330,76.01,80.2,D,3.16,2012
125847,001330,54.8,57.4,D,2.96,2012
125849,001330,58,63.2,D,3.63,2012
125851,001330,63.517,66.378,D,3.69,2012
125858,001330,81.7,85.6,D,4.45,2012
125846,001330,46.67,54.8,D,3.71,2012
125840,001330,16.184,21.4,D,4.29,2012
125855,001330,72.6,76.01,D,3.3,2012
125859,001330,85.6,89.3,D,3.27,2012
125867,001330,111.859,119.5,D,3.7,2012
125868,001330,119.5,128,D,4.33,2012
125862,001330,92.789,95.872,D,3.54,2012
125861,001330,92.48,92.789,D,2.98,2012
125870,001330,134.462,143.4,D,4.67,2012
125863,001330,95.872,97.115,D,3.93,2012
125875,001330,167.396,173.5,D,3.65,2012
125878,001330,181.21,188.5,D,3.5,2012
125864,001330,97.115,100.5,D,3.81,2012
125872,001330,149.92,158.25,D,4.33,2012
125860,001330,89.3,92.48,D,3.74,2012
125865,001330,100.5,106.5,D,3.84,2012
125877,001330,179.504,181.21,D,3.16,2012
125869,001330,128,134.462,D,4.4,2012
125876,001330,173.5,179.504,D,3.83,2012
125879,001330,188.5,196,D,3.72,2012
125871,001330,143.4,149.92,D,4.37,2012
125866,001330,106.5,111.859,D,3.84,2012
125874,001330,166.71,167.396,D,2.99,2012
125873,001330,158.25,166.71,D,4.51,2012
125887,001380,4.526,5.1,N,2.96,2012
125889,001380,6.315,6.589,N,1.95,2012
125896,001340,3.61,3.842,N,2.4,2012
125898,001360,0,0.447,A,4.08,2012
125897,001340,3.842,4.338,N,3.26,2012
125891,030881,103.821,105.259,N,3.4,2012
125886,001370,4.454,4.802,D,3.84,2012
125899,001360,0.679,0.997,A,4.27,2012
125885,001370,4.244,4.454,N,3.73,2012
125882,001370,2.18,2.4,N,2.9,2012
125880,001370,4.454,4.802,A,3.88,2012
125892,020053,105.259,105.403,N,2.7,2012
125894,001340,0,3.147,N,2.46,2012
125888,001380,5.1,6.315,N,2.43,2012
125884,001370,3.659,4.244,N,3,2012
125883,001370,2.4,3.659,N,2.67,2012
125890,001380,6.589,7.23,N,1.7,2012
125895,001340,3.147,3.61,N,2.15,2012
125893,001350,0,1,N,2.71,2012
125881,001370,0,2.18,N,2.89,2012
125917,001361,2.611,3.101,D,3.76,2012
125918,001361,3.101,3.608,D,3.4,2012
125911,001360,5.038,5.318,N,4.08,2012
125912,001371,3.705,4.244,D,3.59,2012
125915,001361,0.971,1.997,D,4.19,2012
125900,001360,0.997,1.99,A,4.21,2012
125913,001361,0,0.447,D,4.27,2012
125909,001360,4.206,4.459,N,1.61,2012
125904,001360,4.459,4.552,A,2.47,2012
125910,001360,4.552,4.856,N,3.97,2012
125908,001360,3.581,4.206,N,3.96,2012
125902,001360,2.605,3.083,A,4.08,2012
125905,001360,4.856,5.038,A,3.1,2012
125919,001361,4.459,4.552,D,0,2012
125903,001360,3.083,3.581,A,3.94,2012
125914,001361,0.679,0.971,D,4.48,2012
125906,001360,5.318,5.556,A,3.46,2012
125916,001361,1.997,2.611,D,3.96,2012
125901,001360,1.99,2.605,A,4.16,2012
125907,001360,0.447,0.679,N,4.28,2012
125927,001010,26.71,27.614,A,2.62,2012
125931,001010,38.715,41.331,A,4.4,2012
125925,001010,17.612,26.349,A,4.06,2012
125920,001361,4.856,5.033,D,4.34,2012
125937,001010,46.808,48.54,A,3.4,2012
125938,001010,48.54,49.15,A,3.73,2012
125923,001010,6.276,12.596,A,3.83,2012
125926,001010,26.349,26.71,A,2.46,2012
125929,001010,28.299,36.016,A,3.11,2012
125932,001010,41.331,41.78,A,3.25,2012
125928,001010,27.614,28.299,A,2.6,2012
125930,001010,36.016,38.715,A,2.84,2012
125936,001010,45.981,46.808,A,3.67,2012
125933,001010,41.78,43.836,A,3.63,2012
125934,001010,43.836,44.739,A,3.53,2012
125924,001010,12.596,17.612,A,3.89,2012
125935,001010,44.739,45.981,A,3.53,2012
125922,001010,0,6.276,A,3.68,2012
125921,001361,5.318,5.56,D,3.74,2012
125939,001010,49.15,49.271,A,3.71,2012
125940,001010,49.271,49.728,A,3.65,2012
125952,001010,94.608,103.51,A,3.86,2012
125947,001010,60.154,70.155,A,3.33,2012
125958,001010,132.944,136.031,A,4.5,2012
125949,001010,76.25,82.337,A,2.86,2012
125955,001010,114.513,121.189,A,3.05,2012
125948,001010,70.155,76.25,A,2.94,2012
125942,001010,50.205,50.511,A,3.2,2012
125959,001010,136.031,140.858,A,4.17,2012
125953,001010,103.51,109.086,A,2.98,2012
125956,001010,121.189,129.901,A,2.98,2012
125951,001010,90.023,94.608,A,3.79,2012
125950,001010,82.337,90.023,A,4.15,2012
125944,001010,51.197,51.827,A,3.42,2012
125957,001010,129.901,132.944,A,4.43,2012
125946,001010,54.83,60.154,A,4.01,2012
125941,001010,49.728,50.205,A,3.31,2012
125945,001010,51.827,54.83,A,3.14,2012
125954,001010,109.086,114.467,A,2.86,2012
125943,001010,50.511,51.197,A,3.48,2012
125978,001010,234.044,234.721,A,4.51,2012
125962,001010,154.008,157.328,A,4.08,2012
125967,001010,172.152,173.343,A,3.7,2012
125976,001010,222.476,229.349,A,4.66,2012
125969,001010,181.237,187.975,A,4.6,2012
125973,001010,207.682,216.054,A,4.18,2012
125975,001010,221.78,222.476,A,4,2012
125970,001010,187.975,194.122,A,4.58,2012
125971,001010,194.122,201.089,A,4.64,2012
125974,001010,216.054,221.78,A,3.37,2012
125961,001010,149.509,154.008,A,4.19,2012
125968,001010,173.343,181.237,A,3.97,2012
125964,001010,164.782,169.928,A,3.98,2012
125963,001010,157.328,164.782,A,4.06,2012
125972,001010,201.089,207.682,A,4.69,2012
125966,001010,170.227,172.152,A,4.12,2012
125979,001010,234.721,237.207,A,4.69,2012
125965,001010,169.928,170.227,A,3.14,2012
125960,001010,140.858,149.509,A,4.01,2012
125977,001010,229.349,234.044,A,4.47,2012
125992,001010,26.349,26.71,D,2.49,2012
125988,001010,0,6.326,D,3.67,2012
125986,001010,261.035,269.685,A,4.3,2012
125998,001010,38.715,41.331,D,4.11,2012
125981,001010,239.4,244.282,A,3.64,2012
125999,001010,41.331,41.78,D,3.61,2012
125991,001010,17.612,26.349,D,3.85,2012
125982,001010,244.282,245.407,A,3.34,2012
125989,001010,6.326,12.686,D,3.64,2012
125994,001010,27.614,28.331,D,2.78,2012
125983,001010,245.407,253.281,A,3.64,2012
125993,001010,26.71,27.614,D,2.85,2012
125980,001010,237.207,239.4,A,3.89,2012
125997,001010,36.016,38.715,D,3.11,2012
125990,001010,12.686,17.612,D,3.82,2012
125987,001010,269.685,275.65,A,4.14,2012
125985,001010,255.468,261.035,A,4.41,2012
125995,001010,28.331,28.475,D,3.34,2012
125996,001010,28.475,36.016,D,2.88,2012
125984,001010,253.281,255.468,A,4.28,2012
126015,001010,76.25,82.337,D,3.31,2012
126002,001010,43.796,44.457,D,3.64,2012
126016,001010,82.337,90.023,D,4.17,2012
126000,001010,41.78,42.197,D,3.59,2012
126012,001010,54.83,60.154,D,3.95,2012
126010,001010,50.205,51.827,D,3.23,2012
126009,001010,49.271,50.205,D,2.94,2012
126011,001010,51.827,54.83,D,3.37,2012
126003,001010,44.457,44.739,D,3.65,2012
126008,001010,49.15,49.271,D,3.02,2012
126018,001010,94.749,103.51,D,3.6,2012
126004,001010,44.739,45.981,D,3.76,2012
126005,001010,45.981,46.808,D,2.26,2012
126001,001010,42.197,43.796,D,3.71,2012
126006,001010,46.808,48.54,D,3.17,2012
126007,001010,48.54,49.15,D,3.22,2012
126019,001010,103.51,109.086,D,3.21,2012
126017,001010,90.023,94.749,D,3.72,2012
126014,001010,70.145,76.25,D,3.19,2012
126013,001010,60.154,70.145,D,3.37,2012
126030,001010,157.328,164.683,D,4.1,2012
126021,001010,114.513,121.189,D,3.03,2012
126036,001010,194.122,201.089,D,4.63,2012
126020,001010,109.086,114.467,D,2.68,2012
126038,001010,207.682,215.753,D,4.18,2012
126023,001010,128.053,129.034,D,3.62,2012
126033,001010,173.343,181.818,D,3.56,2012
126029,001010,149.509,157.328,D,4.42,2012
126031,001010,164.683,172.86,D,4.03,2012
126025,001010,132.28,136.031,D,4.49,2012
126028,001010,140.858,149.509,D,3.9,2012
126035,001010,187.975,194.122,D,4.55,2012
126034,001010,181.818,187.975,D,4.57,2012
126039,001010,215.753,216.054,D,3.59,2012
126032,001010,172.86,173.343,D,3.31,2012
126027,001010,137.741,140.858,D,3.68,2012
126024,001010,129.034,132.28,D,4.21,2012
126037,001010,201.089,207.682,D,4.67,2012
126022,001010,121.189,128.053,D,3.6,2012
126026,001010,136.031,137.741,D,4.39,2012
126056,002290,23.659,24.106,A,2.26,2012
126059,002290,23.042,23.59,D,3.29,2012
126040,001010,216.054,221.78,D,3.29,2012
126044,001010,239.3,244.315,D,3.6,2012
126055,002290,23.59,23.659,A,3.26,2012
126050,001010,269.685,275.65,D,3.88,2012
126057,002290,21.807,22.7,N,3.07,2012
126041,001010,221.78,222.317,D,3.44,2012
126045,001010,244.315,245.214,D,2.97,2012
126043,001010,229.349,239.3,D,3.53,2012
126048,001010,255.468,261.035,D,4.6,2012
126046,001010,245.214,253.281,D,2.78,2012
126051,002240,138.6,138.778,N,3.44,2012
126053,002040,169.447,172.595,N,3.06,2012
126052,002240,138.778,138.97,N,2.23,2012
126054,002290,23.042,23.59,A,3.46,2012
126047,001010,253.281,255.468,D,4.16,2012
126042,001010,222.317,229.349,D,4.61,2012
126049,001010,261.035,269.685,D,4.37,2012
126058,002290,22.7,23.042,N,2.58,2012
126079,002040,50.08,51.057,A,3.5,2012
126061,002290,23.659,24.106,D,2.24,2012
126067,001030,0,1.08,N,2.16,2012
126076,001020,0,0.539,D,2.48,2012
126065,001040,0,0.59,N,3.03,2012
126066,001050,0.221,1.425,N,2.55,2012
126073,001020,2,3.644,N,3.46,2012
126069,001030,2.905,3.178,N,2.25,2012
126060,002290,23.59,23.659,D,2.63,2012
126077,002052,19.68,19.875,A,2.69,2012
126064,004635,0,0.8,D,2.23,2012
126078,002051,19.875,20.52,A,1.49,2012
126075,002170,94.255,95.308,N,0,2012
126063,004635,0.8,0.94,N,2.02,2012
126068,001030,1.08,2.905,N,2.31,2012
126070,001020,0,0.539,A,2.64,2012
126074,002170,93.538,94.255,N,0,2012
126062,004635,0,0.8,A,1.77,2012
126072,001020,0.539,2,N,2.86,2012
126071,001020,3.644,4.116,A,2.58,2012
126085,002040,51.87,55.199,N,3.46,2012
126081,002040,57.633,57.935,A,2.95,2012
126084,002040,51.475,51.87,N,3.61,2012
126090,002040,60.166,61.578,N,3.24,2012
126091,002040,61.578,61.797,N,2.83,2012
126088,002040,58.665,59.356,N,2.34,2012
126099,002041,50.05,51.46,D,3.69,2012
126094,002040,257.481,258.86,N,3.07,2012
126087,002040,55.943,57.633,N,3.54,2012
126097,002050,19.915,20.181,D,2.34,2012
126080,002040,51.057,51.475,A,3.45,2012
126092,002040,59.356,59.846,D,2.24,2012
126086,002040,55.199,55.943,N,3.36,2012
126089,002040,59.846,60.166,N,2.6,2012
126083,002040,59.356,59.846,A,2.59,2012
126098,002050,20.181,20.54,D,2.14,2012
126082,002040,57.935,58.665,A,2.89,2012
126093,002040,260.899,261.754,A,2.92,2012
126095,002040,258.86,260.899,N,2.67,2012
126096,002040,260.899,261.754,D,3.38,2012
126102,001260,0,7,A,4.39,2012
126108,001260,26.505,35.9,A,3.39,2012
126117,001260,0,7.4,D,2.96,2012
126110,001260,45.5,53.3,A,4.06,2012
126103,001260,7,14,A,4.55,2012
126115,001260,61,62.3,A,2.7,2012
126111,001260,53.3,56,A,3,2012
126106,001260,15.21,21,A,3.31,2012
126119,001260,14.808,15.21,D,2.08,2012
126114,001260,58.5,61,A,2.97,2012
126116,001260,62.3,62.85,A,3.02,2012
126112,001260,56,57.7,A,3.7,2012
126118,001260,7.4,14.808,D,3.3,2012
126101,002042,57.64,58.67,D,2.81,2012
126104,001260,14,14.808,A,4.47,2012
126105,001260,14.808,15.21,A,2.37,2012
126113,001260,57.7,58.5,A,2.96,2012
126107,001260,21,26.505,A,3.23,2012
126109,001260,35.9,45.5,A,3.1,2012
126100,001021,3.644,4.062,D,2.31,2012
126129,001270,0,2.942,N,3.52,2012
126137,008339,14.781,20.28,A,3.52,2012
126136,001660,11.151,14.781,A,3.48,2012
126122,001260,26.505,35.9,D,3.79,2012
126130,001270,4.075,4.605,N,3.54,2012
126124,001260,45.5,53.3,D,3.91,2012
126131,002332,100,100.259,N,2.23,2012
126139,001660,21,24,A,3.5,2012
126120,001260,15.21,21,D,3.34,2012
126138,001660,20.28,20.682,A,2.57,2012
126123,001260,35.9,45.5,D,3.34,2012
126133,001660,0,5.5,A,4.01,2012
126128,001260,62.3,62.85,D,2.77,2012
126135,001660,10.92,11.151,A,3.62,2012
126121,001260,21,26.505,D,3.71,2012
126126,001260,58.5,61,D,2.96,2012
126125,001260,53.3,58.5,D,3.43,2012
126132,002332,100.259,101.87,N,2.68,2012
126127,001260,61,62.3,D,3,2012
126134,001660,5.5,10.92,A,4.04,2012
126147,001660,58.5,60.41,A,1.77,2012
126145,001660,44.5,51.956,A,3.83,2012
126159,001660,31.9,40,D,3.65,2012
126140,001660,24,31.9,A,3.8,2012
126156,001660,20.28,20.682,D,2.65,2012
126150,001660,63,68.005,A,3.72,2012
126152,001660,0,5.5,D,4.04,2012
126155,008339,14.781,20.28,D,3.58,2012
126143,001660,40.391,41.52,A,4.11,2012
126149,001660,62.246,62.983,A,3.63,2012
126151,001660,68.005,73.888,A,2.13,2012
126158,001660,24,31.9,D,3.98,2012
126157,001660,21,24,D,3.82,2012
126142,001660,40,40.391,A,2.95,2012
126141,001660,31.9,40,A,3.63,2012
126146,001660,51.956,58.5,A,3.16,2012
126153,001660,5.5,10.92,D,4.04,2012
126148,001660,60.41,62.246,A,2.56,2012
126144,001660,41.52,44.5,A,4.23,2012
126154,001660,10.92,14.781,D,3.9,2012
126165,001660,58.5,60.41,D,1.76,2012
126168,001660,63,67.985,D,3.65,2012
126167,001660,62.335,62.983,D,3.92,2012
126179,001664,0.938,1.52,N,3.31,2012
126166,001660,60.41,62.335,D,2.66,2012
126172,001666,0.728,1,N,1.55,2012
126173,005920,0,0.2,N,2,2012
126160,001660,40,40.391,D,2.96,2012
126164,001660,51.956,58.5,D,3.27,2012
126175,001661,4.705,5.64,N,2.13,2012
126177,001664,0,0.255,N,2.41,2012
126174,001670,60.89,62.133,N,2.77,2012
126163,001660,44.5,51.956,D,3.86,2012
126169,001660,67.985,73.888,D,2.26,2012
126162,001660,41.52,44.5,D,4.15,2012
126170,001666,0,0.273,N,2.53,2012
126178,001664,0.255,0.938,N,3.3,2012
126176,001662,0.031,0.147,N,0,2012
126171,001666,0.273,0.728,N,2.49,2012
126161,001660,40.391,41.52,D,4.07,2012
126186,002410,2.721,3.1,D,4.02,2012
126190,030861,521.76,522.223,N,3.12,2012
126185,002410,1.161,2.721,D,3.86,2012
126196,001800,3.368,4.58,N,3.38,2012
126181,001662,3.687,3.834,N,0,2012
126184,002410,0,1.161,D,4.08,2012
126187,002410,3.1,3.62,D,3.51,2012
126191,001540,522.223,522.864,N,3.57,2012
126183,002410,2.569,3.62,A,3.75,2012
126180,001665,3.847,3.957,N,0,2012
126193,001800,0.471,0.712,N,3.27,2012
126188,001580,0,5.58,N,3.88,2012
126182,002410,0,2.569,A,3.42,2012
126192,001800,0,0.471,N,2.74,2012
126198,001800,4.906,8.515,N,3.67,2012
126195,001800,2.502,3.368,N,3.36,2012
126194,001800,0.712,2.484,N,3.38,2012
126199,001800,8.515,9.276,N,3.72,2012
126189,001580,5.58,11.175,N,4.05,2012
126197,001800,4.58,4.906,N,2.59,2012
126206,001800,39.514,48.228,N,3.71,2012
126218,001800,78.042,79.039,N,3.93,2012
126207,001800,48.228,53.289,N,2.81,2012
126215,001800,76.047,76.62,N,3.36,2012
126209,001800,58.335,67.573,N,4.07,2012
126217,001800,76.934,78.042,N,4.11,2012
126212,001800,73.254,74.151,N,2.57,2012
126205,001800,39,39.514,N,3.05,2012
126208,001800,53.289,58.335,N,2.84,2012
126213,001800,74.151,74.379,N,3.21,2012
126214,001800,74.379,76.047,N,3.23,2012
126204,001800,23.5,29,N,2.84,2012
126216,001800,76.62,76.934,N,3.42,2012
126200,001800,9.276,12.39,N,3.31,2012
126219,001800,79.039,81.207,N,3.89,2012
126203,001800,18,23.5,N,3.08,2012
126202,001800,13.84,17.85,N,3.74,2012
126201,001800,12.39,13.66,N,2.44,2012
126210,001800,67.573,70.124,N,2.73,2012
126211,001800,70.124,73.254,N,2.8,2012
126225,025275,86.428,86.899,N,2.9,2012
126228,001800,87.588,92.517,N,3.63,2012
126233,001800,104.571,111.569,N,2.66,2012
126232,001800,103.245,104.571,N,2.43,2012
126220,001800,81.207,81.753,N,4.2,2012
126227,025275,87.425,87.588,N,2.93,2012
126221,001800,81.753,82.693,N,4.06,2012
126236,001800,113.832,114.103,N,2.52,2012
126231,001800,95.757,103.245,N,3.1,2012
126239,001800,117.12,117.68,N,2.22,2012
126235,001800,111.771,113.832,N,2.72,2012
126237,001800,114.103,116.894,N,2.77,2012
126222,001800,82.693,84.24,N,3.95,2012
126224,001800,85.142,86.428,N,3.06,2012
126234,001800,111.569,111.771,N,2.16,2012
126223,001800,84.24,85.142,N,1.97,2012
126229,001800,92.517,95.331,N,3.43,2012
126230,001800,95.331,95.757,N,2.72,2012
126226,001800,87.321,87.425,N,2.36,2012
126238,001800,116.894,117.12,N,2.66,2012
126246,001820,1.13,1.77,N,2.58,2012
126242,001780,5.72,6.11,N,2.74,2012
126259,001820,11.61,11.87,N,2.18,2012
126248,001820,2.445,2.909,N,2.57,2012
126247,001820,1.77,2.445,N,2.58,2012
126243,001780,6.11,7.38,N,2.37,2012
126255,001820,6.316,7.9,N,2.69,2012
126258,001820,11.18,11.61,N,2.9,2012
126252,015998,4.55,4.82,N,2.51,2012
126250,001820,3.476,4.4,N,2.78,2012
126240,001780,1.11,5.324,N,2.79,2012
126251,001820,4.42,4.55,N,2.83,2012
126253,001820,4.832,5.856,N,2.4,2012
126257,001820,10.73,11.18,N,2.56,2012
126249,001820,2.909,3.476,N,2.75,2012
126254,001820,5.856,6.316,N,2.61,2012
126245,001820,0.5,1.13,N,2.74,2012
126241,001780,5.335,5.72,N,2.82,2012
126256,001820,7.9,10.73,N,2.88,2012
126244,001820,0,0.5,N,2.44,2012
126267,001850,17.157,20.286,N,3.53,2012
126278,001870,2.7,3.293,N,2.08,2012
126261,001820,17.9,18.67,N,2.4,2012
126268,001850,20.286,26.01,N,2.84,2012
126264,001850,0,2.4,N,3.06,2012
126276,001870,1.609,1.917,N,1.64,2012
126279,001870,3.293,5.05,N,3.7,2012
126260,001820,11.87,17.9,N,2.96,2012
126262,001820,18.67,18.925,N,2.29,2012
126269,001850,26.01,35.055,N,3.24,2012
126275,001870,0,1.609,N,3.18,2012
126266,001850,9.9,17.157,N,2.97,2012
126271,001920,36.787,42.75,N,0,2012
126265,001850,2.4,9.9,N,3.55,2012
126277,001870,2.331,2.7,N,2.63,2012
126273,001920,49.28,50.537,N,2.25,2012
126272,001920,42.75,48.861,N,0,2012
126274,001920,50.537,53.346,N,2.63,2012
126263,001820,18.925,19.14,N,1.95,2012
126270,001840,100,104.42,N,3.55,2012
126299,001930,5.5,6,N,2.76,2012
126291,001860,0,3.63,N,2.77,2012
126286,001870,29,36,N,3.36,2012
126290,001870,43.7,53.589,N,2.73,2012
126285,001870,21.845,29,N,3.38,2012
126282,001870,14.255,14.572,N,2.74,2012
126298,001930,3.8,5.5,N,2.4,2012
126283,001870,14.572,17.44,N,3.31,2012
126295,001930,1.4,1.9,N,3.13,2012
126296,001930,1.9,3.3,N,2.67,2012
126288,001870,36.31,43,N,3.24,2012
126281,001870,10.63,14.255,N,3.6,2012
126294,001930,0,1.4,N,2.76,2012
126292,001860,3.63,7.26,N,2.45,2012
126287,001870,36,36.31,N,2.59,2012
126297,001930,3.3,3.8,N,2.87,2012
126280,001870,5.05,10.63,N,3.25,2012
126284,001870,17.52,21.845,N,3.47,2012
126289,001870,43.11,43.7,N,3.19,2012
126293,001860,7.26,13.522,N,4.14,2012
126313,001930,34.177,35.164,N,3.36,2012
126317,001960,6.6,11,N,2.83,2012
126309,001930,28.845,29.052,N,3.68,2012
126307,001930,25.256,28.526,N,3.41,2012
126312,001930,29.54,34.118,N,3.18,2012
126311,001930,29.334,29.54,N,3.2,2012
126304,001930,18.678,22.45,N,3.12,2012
126303,001930,18.37,18.678,N,2.95,2012
126302,001930,13,18.37,N,3.21,2012
126305,001930,22.45,23.143,N,3.09,2012
126306,001930,23.143,25.256,N,2.91,2012
126316,001960,1.12,6.6,N,2.32,2012
126319,001960,11.257,18.711,N,3.65,2012
126318,001960,11,11.257,N,2.61,2012
126300,001930,6,8,N,2.87,2012
