id,segcode,bmp,emp,dir,cracking,year
88265,001860,7.26,13.522,N,4.8,2013
88266,001930,0,1.4,N,4,2013
88267,001930,1.4,1.9,N,4,2013
88268,001930,1.9,3.3,N,3.3,2013
88269,001930,3.3,3.8,N,4,2013
88270,001930,3.8,5.5,N,3.3,2013
88271,001930,5.5,6,N,2.8,2013
88272,001930,6,8,N,2.8,2013
88273,001930,8,13,N,2.8,2013
88274,001930,13,18.37,N,3.3,2013
88275,001930,18.37,18.678,N,3,2013
88276,001930,18.678,22.45,N,2.8,2013
88277,001930,22.45,23.143,N,3.5,2013
88278,001930,23.143,25.256,N,4.5,2013
88279,001930,25.256,28.526,N,5,2013
88280,001930,28.526,28.845,N,4.8,2013
88281,001930,28.845,29.052,N,5,2013
88282,001930,29.052,29.334,N,5,2013
88283,001930,29.334,29.54,N,4.8,2013
88284,001930,29.54,34.118,N,4.5,2013
88285,001930,34.177,35.164,N,4.5,2013
88286,001930,35.164,42.54,N,1.8,2013
88287,001960,0,1.12,N,3.8,2013
88288,001960,1.12,6.6,N,2.4,2013
88289,001960,6.6,11,N,3,2013
88290,001960,11,11.257,N,3.5,2013
88291,001960,11.257,18.711,N,5,2013
88292,001960,18.711,24,N,5,2013
88293,001960,24,24.3,N,5,2013
88294,001960,24.3,25.406,N,5,2013
88295,001960,25.406,25.84,N,4.8,2013
88296,001960,25.84,26.39,N,4.5,2013
88297,001961,0.03,0.55,N,4.5,2013
88298,001961,0.55,0.824,N,4.5,2013
88299,001970,0,8.782,N,4.5,2013
88300,001970,8.782,16.782,N,1.9,2013
88301,001970,16.782,23,N,4.5,2013
88302,001970,23,29.174,N,2.5,2013
88303,001970,29.174,38,N,2.8,2013
88304,001970,38,46.69,N,2.8,2013
88305,001970,46.75,47.733,N,1.8,2013
88306,001970,47.733,48.96,N,1.9,2013
88307,001970,48.96,49.515,N,3.8,2013
88308,001390,100,100.84,N,2.4,2013
88309,001390,100.84,103.8,N,5,2013
88310,001390,103.8,104.5,N,5,2013
88311,001390,104.5,105.4,N,5,2013
88312,001390,105.4,109,N,5,2013
88313,001390,109,111.6,N,5,2013
88314,001390,111.6,111.96,N,5,2013
88315,001390,111.96,112.3,N,5,2013
88316,001390,112.3,112.6,N,4.7,2013
88317,001390,112.6,113.907,N,4.7,2013
88318,002050,0,4.56,N,3,2013
88319,002050,4.56,4.827,N,2.2,2013
88320,002050,9.07,10,N,5,2013
88321,002050,10,13.333,N,4.8,2013
88322,002050,13.333,14.28,N,4.8,2013
88323,002050,14.28,17.481,N,4.3,2013
88324,002050,17.481,18.27,N,4.2,2013
88325,002050,18.27,19,N,3.5,2013
88326,002050,19,19.915,N,3.5,2013
88327,001540,34.195,34.572,N,1.9,2013
88328,025246,34.572,34.638,N,5,2013
88329,002140,8.467,9.918,A,5,2013
88330,002140,0,0.209,N,4.8,2013
88331,002140,0.209,0.41,N,4.8,2013
88332,002141,0.41,0.788,N,3.8,2013
88333,002141,0.788,2.236,N,3.8,2013
88334,002141,2.236,3.58,N,3.8,2013
88335,002140,8.252,8.467,N,3.8,2013
88336,002140,9.918,14.5,N,4.8,2013
88337,002140,14.5,16.425,N,4.8,2013
88338,002140,16.425,17.325,N,5,2013
88339,002140,17.325,21.293,N,2.2,2013
88340,002140,21.293,21.92,N,2.2,2013
88341,002140,21.92,28,N,4.8,2013
88342,002140,28,34,N,4.5,2013
88343,002140,34,34.7,N,5,2013
88344,002140,34.7,38.97,N,4.8,2013
88345,002140,38.97,42,N,2.4,2013
88346,002140,42,49.25,N,2.4,2013
88347,002140,49.25,52.33,N,2.2,2013
88348,002140,52.33,55.153,N,2.2,2013
88349,002140,55.153,58,N,2,2013
88350,002140,58,60,N,2.2,2013
88351,002140,60,65.3,N,2.2,2013
88352,002140,65.3,72.697,N,2.2,2013
88353,002140,72.697,79,N,4.2,2013
88354,002140,79,85.5,N,4.2,2013
88355,002140,85.53,91.57,N,3.3,2013
88356,002140,91.57,97.5,N,3.8,2013
88357,002140,97.5,105.517,N,3.5,2013
88358,002140,105.517,111,N,4.3,2013
88359,002140,111,116.5,N,4.3,2013
88360,002140,116.5,122.4,N,4.3,2013
88361,002140,122.4,130.45,N,4.3,2013
88362,002140,130.45,130.6,N,4.5,2013
88363,002140,130.6,130.869,N,4.5,2013
88364,002140,8.467,9.918,D,4.2,2013
88365,002470,24.67,24.917,N,2.5,2013
88366,002470,24.917,31.5,N,2.5,2013
88367,002470,31.5,38.3,N,3,2013
88368,002470,38.3,47,N,3.3,2013
88369,002470,47,53.3,N,4.8,2013
88370,002470,53.3,59.62,N,4.8,2013
88371,002470,59.62,60.06,N,4.5,2013
88372,002470,60.06,68.2,N,3.5,2013
88373,002470,68.2,68.606,N,5,2013
88374,002280,0.9,3.4,A,2.4,2013
88375,002280,0.33,0.9,N,2.4,2013
88376,002280,3.4,3.735,N,3.8,2013
88377,002280,5.12,5.403,N,4,2013
88378,002280,5.403,5.75,N,4,2013
88379,002280,5.75,6.605,N,1.8,2013
88380,002280,6.605,12.1,N,1.8,2013
88381,002280,12.1,18,N,4,2013
88382,002280,18,27.2,N,1.4,2013
88383,002280,27.2,32.259,N,1.4,2013
88384,002280,32.259,36.4,N,5,2013
88385,002280,36.4,42.563,N,5,2013
88386,002280,42.563,44.781,N,5,2013
88387,002280,44.781,46.491,N,2.4,2013
88388,002280,46.491,50.693,N,4,2013
88389,002280,50.693,55.75,N,3,2013
88390,002270,51.068,52.455,N,2.2,2013
88391,002280,55.75,61.2,N,2.2,2013
88392,002280,61.2,64.96,N,2.4,2013
88393,002280,64.96,66.916,N,3.3,2013
88394,002280,66.916,67.533,N,4.5,2013
88395,002280,0.9,3.4,D,2.8,2013
88396,002270,0,0.965,N,4.2,2013
88397,002270,0.965,1.838,N,4.2,2013
88398,002270,1.838,2.1,N,4.6,2013
88399,002270,2.1,3.335,N,4.3,2013
88400,002270,3.335,3.63,N,4.5,2013
88401,002270,3.63,3.735,N,4.5,2013
88402,002270,3.735,4.7,N,4.3,2013
88403,002270,4.7,5.342,N,1.5,2013
88404,002270,5.342,6.248,N,4.8,2013
88405,002270,6.248,6.406,N,5,2013
88406,002270,6.406,8.403,N,5,2013
88407,002270,8.403,9.4,N,5,2013
88408,002270,9.4,10.346,N,4.8,2013
88409,002270,10.346,18,N,4.5,2013
88410,002270,18,21,N,4.5,2013
88411,002270,21,24.25,N,1.9,2013
88412,002270,24.25,30.564,N,1.9,2013
88413,002270,37.57,42.472,N,3.8,2013
88414,002270,42.472,45.693,N,4.8,2013
88415,002270,45.693,46.025,N,4.8,2013
88416,002270,46.025,46.538,N,5,2013
88417,002270,46.538,50.83,N,5,2013
88418,025310,50.83,50.978,N,4.4,2013
88419,002270,52.455,52.697,N,2.7,2013
88420,002270,52.697,53.583,N,4,2013
88421,002270,53.583,56.79,N,4.8,2013
88422,015999,56.79,57.34,N,5,2013
88423,002270,57.36,58.048,N,5,2013
88424,002290,24.106,24.547,A,2.4,2013
88425,002290,0,10,N,4.3,2013
88426,002290,10,19.946,N,4.5,2013
88427,002290,19.946,20.448,N,4.5,2013
88428,002290,20.448,21.807,N,4.8,2013
88429,002290,24.547,25.808,N,2.3,2013
88430,002290,25.808,26.423,N,2.3,2013
88431,002290,26.423,26.561,N,4.8,2013
88432,002290,24.106,24.547,D,2,2013
88433,002500,15.15,21,N,3.9,2013
88434,002500,21,30.6,N,4.8,2013
88435,002500,30.6,37.8,N,4.3,2013
88436,002500,37.8,45,N,4.5,2013
88437,002500,45,51.875,N,4,2013
88438,002500,51.875,59.25,N,4.5,2013
88439,002500,59.25,66.5,N,4.5,2013
88440,002500,66.5,73.75,N,4.5,2013
88441,002500,73.75,82,N,4.3,2013
88442,002500,82,88.2,N,4,2013
88443,002500,88.2,89.765,N,4.3,2013
88444,002500,89.765,96.25,N,4.6,2013
88445,002500,96.25,102.579,N,4.8,2013
88446,002500,102.579,108,N,4.8,2013
88447,002500,108,113.588,N,4.8,2013
88448,002500,113.588,116.35,N,4.3,2013
88449,002500,116.35,126.32,N,4.6,2013
88450,002500,126.32,135.1,N,4.4,2013
88451,002500,135.1,135.645,N,3.5,2013
88452,002510,0,4.33,N,4.5,2013
88453,002450,0,4.735,N,1.5,2013
88454,002450,4.735,5.705,N,1.5,2013
88455,002450,5.705,6.528,N,4.8,2013
88456,002450,6.535,7.33,N,1.5,2013
88457,002450,7.33,14.1,N,1.5,2013
88458,002450,14.1,21.025,N,3,2013
88459,002480,0,7.991,N,4,2013
88460,002480,7.991,14.75,N,4.5,2013
88461,002480,14.75,21.5,N,4.3,2013
88462,002480,21.5,28.386,N,4.3,2013
88463,002460,0,8.5,N,4,2013
88464,002460,8.5,17,N,4.5,2013
88465,002460,17,20.5,N,4.5,2013
88466,002460,20.5,29.07,N,3.8,2013
88467,002460,29.07,38.48,N,4.5,2013
88468,002460,38.48,43.62,N,4.8,2013
88469,002460,43.62,51.702,N,4,2013
88470,002460,51.702,58.54,N,2.8,2013
88471,002460,58.54,59.28,N,3.8,2013
88472,002460,59.28,66.044,N,4.4,2013
88473,002460,66.044,73.436,N,4.5,2013
88474,002460,73.436,77.858,N,3,2013
88475,002460,77.858,78.236,N,4.6,2013
88476,002460,78.236,78.507,N,4.3,2013
88477,002460,78.507,79.285,N,4.3,2013
88478,002460,100,101.2,N,3.3,2013
88479,002460,101.2,107.043,N,3.3,2013
88480,002460,107.043,107.7,N,5,2013
88481,002460,107.7,111.16,N,5,2013
88482,002460,111.16,115.5,N,4.8,2013
88483,002460,115.5,120.129,N,4.8,2013
88484,002460,120.129,125.472,N,4.8,2013
88485,002460,125.472,131.121,N,4.8,2013
88486,002460,131.121,135.38,N,4,2013
88487,002460,135.38,135.83,N,5,2013
88488,002460,136,136.458,N,5,2013
88489,002460,136.458,140.488,N,5,2013
88490,002460,140.488,141.132,N,5,2013
88491,002460,141.132,142.694,N,5,2013
88492,002460,142.694,148.556,N,4.8,2013
88493,002460,148.556,149.549,N,5,2013
88494,002460,149.549,149.77,N,5,2013
88495,002460,149.77,155.084,N,5,2013
88496,002075,334.192,334.767,N,4.3,2013
88497,002075,334.767,335.853,N,3.8,2013
88498,002075,335.853,336.162,N,4.5,2013
88499,002075,336.162,336.362,N,4.8,2013
88500,002075,336.362,338,N,4.8,2013
88501,002075,338,339.759,N,4.8,2013
88502,002460,99.335,100,N,3.3,2013
88503,002360,7.62,7.725,N,3.8,2013
88504,002360,7.725,11.7,N,4,2013
88505,002360,11.7,13.314,N,2.8,2013
88506,002360,13.314,14.01,N,3.3,2013
88507,002360,14.01,17.648,N,4,2013
88508,002360,17.648,19,N,2,2013
88509,002360,19,20.603,N,1.8,2013
88510,002360,20.603,28.7,N,4.1,2013
88511,002360,28.7,29,N,2.6,2013
88512,002360,29,33.767,N,4.2,2013
88513,002360,33.767,34.323,N,4.2,2013
88514,002360,34.323,37.223,N,4.4,2013
88515,002360,37.223,38.032,N,4.4,2013
88516,002360,38.032,40.2,N,4.4,2013
88517,002360,40.2,40.43,N,4.5,2013
88518,002360,40.43,44.358,N,3.8,2013
88519,002360,44.358,46.028,N,3.8,2013
88520,002360,46.028,50.476,N,3.5,2013
88521,002360,57.757,58.05,N,4.5,2013
88522,002360,58.05,59.203,N,4.8,2013
88523,002360,59.203,59.795,N,5,2013
88524,002360,59.795,63.549,N,2,2013
88525,002360,63.549,69.898,N,5,2013
88526,002360,69.898,70.47,N,5,2013
88527,002360,70.47,76,N,4,2013
88528,002360,76,82,N,3.5,2013
88529,002360,82,85.199,N,1.9,2013
88530,002360,85.199,93.3,N,1.9,2013
88531,002360,93.3,98.71,N,3.5,2013
88532,002360,99,99.796,N,2.5,2013
88533,002360,99.796,102.464,N,2.5,2013
88534,002360,102.464,103.9,N,2.5,2013
88535,002360,103.9,113.6,N,4,2013
88536,027270,100,100.061,A,4,2013
88537,002370,0,4.752,N,3,2013
88538,002370,4.752,9.252,N,4.8,2013
88539,002370,9.252,10,N,4.8,2013
88540,002370,10,17.6,N,4,2013
88541,002370,17.6,26.23,N,3.3,2013
88542,002370,26.23,29.73,N,4.3,2013
88543,002370,29.73,33.926,N,3.5,2013
88544,005510,100,106.174,N,3.3,2013
88545,005510,106.174,112.176,N,3.3,2013
88546,005510,112.176,114.091,N,1.8,2013
88547,005510,114.091,115,N,2.7,2013
88548,005510,115,117.43,N,4.3,2013
88549,005510,117.43,126.387,N,1.8,2013
88550,005510,126.387,131.007,N,3.3,2013
88551,005510,131.007,131.844,N,4.3,2013
88552,005510,131.844,132.56,N,5,2013
88553,005510,132.56,133.075,N,4.5,2013
88554,002320,37.483,39.718,N,2.6,2013
88555,002320,39.718,45,N,2.6,2013
88556,002320,45,50.44,N,5,2013
88557,002320,50.44,55.44,N,2.2,2013
88558,002320,55.44,59.8,N,4.8,2013
88559,002320,59.8,64.134,N,4.5,2013
88560,002320,64.134,68.714,N,3.3,2013
88561,002320,0,0.322,N,1.8,2013
88562,002320,0.322,0.623,N,1.8,2013
88563,002320,0.623,0.953,N,4.3,2013
88564,002320,0.953,1.323,N,2.8,2013
88565,002320,1.323,6.31,N,1.9,2013
88566,002320,6.31,12.326,N,2.2,2013
88567,002320,12.326,14.567,N,2.2,2013
88568,002320,14.595,18.662,N,2.4,2013
88569,002320,18.662,22.547,N,2.4,2013
88570,002320,22.547,23.438,N,2.4,2013
88571,002330,2.04,2.8,A,2.2,2013
88572,002330,2.8,3.153,A,3.3,2013
88573,002330,1.72,2.04,N,2.5,2013
88574,002330,3.153,3.28,N,3.3,2013
88575,002330,3.28,8.2,N,2.4,2013
88576,002330,8.2,10.962,N,2.4,2013
88577,002330,10.962,15.188,N,5,2013
88578,002330,15.188,15.7,N,2.7,2013
88579,002330,15.7,16.282,N,2.7,2013
88580,002330,16.282,23.15,N,3.5,2013
88581,002330,23.15,29,N,2.7,2013
88582,002330,29,35.2,N,3.3,2013
88583,002330,35.2,36.2,N,4,2013
88584,002330,36.2,39.88,N,4.5,2013
88585,002330,39.88,44.73,N,4,2013
88586,002330,44.73,49.1,N,4.5,2013
88587,002330,49.1,49.574,N,4.5,2013
88588,002330,49.574,52.714,N,3.8,2013
88589,002330,52.714,52.924,N,4.5,2013
88590,002331,2.04,3.177,D,2.2,2013
88591,002340,0,2.737,N,3.3,2013
88592,001630,0,0.232,N,4,2013
88593,006047,0,0.27,N,5,2013
88594,001630,0.232,0.65,N,4,2013
88595,001630,0.65,2,N,5,2013
88596,001630,2,7.72,N,4.8,2013
88597,001630,7.9,8.25,N,3.2,2013
88598,001630,8.25,11.39,N,2,2013
88599,001630,11.39,11.89,N,2,2013
88600,001630,11.89,17.55,N,2,2013
88601,001630,17.55,18.13,N,2.4,2013
88602,001630,18.13,19.38,N,2.4,2013
88603,001630,19.38,22.8,N,3.5,2013
88604,001630,22.8,30,N,4,2013
88605,001630,30,37.339,N,4,2013
88606,001630,37.339,38.46,N,2.4,2013
88607,001630,38.46,39.058,N,1.8,2013
88608,002400,0.01,0.3,N,5,2013
88609,002400,0.3,3.42,N,4.3,2013
88610,002400,3.42,3.868,N,4.3,2013
88611,002130,0,5.5,N,2.5,2013
88612,002130,5.5,10.56,N,2.2,2013
88613,002130,10.56,10.771,N,2.4,2013
88614,002130,10.771,16.18,N,2.8,2013
88615,015914,16.18,19.295,N,4.5,2013
88616,002130,19.33,19.78,N,5,2013
88617,002130,19.78,21.814,N,4.5,2013
88618,002850,0,0.701,N,5,2013
88619,002850,0.701,1.31,N,4.2,2013
88620,002160,9.74,10.383,N,2.3,2013
88621,002160,10.383,12.025,N,2.8,2013
88622,002160,12.025,13.18,N,2.8,2013
88623,002160,13.18,14.172,N,2.8,2013
88624,002160,14.172,22.209,N,4.5,2013
88625,002160,22.209,24.25,N,4.3,2013
88626,002160,24.25,24.7,N,4,2013
88627,002160,24.7,26.78,N,3.3,2013
88628,002160,26.78,27.65,N,4,2013
88629,002160,27.65,27.725,N,4.3,2013
88630,002161,27.58,27.65,N,4.5,2013
88631,005660,85.248,90.914,N,4.5,2013
88632,008619,90.914,91.875,N,4.5,2013
88633,008619,91.875,92.902,N,4.5,2013
88634,005700,92.902,95.206,N,4.5,2013
88635,005670,95.206,100,N,4.5,2013
88636,002200,100,100.304,N,4.5,2013
88637,002200,100.304,101.212,N,2.1,2013
88638,002200,101.212,110.429,N,5,2013
88639,002200,110.429,110.721,N,4.3,2013
88640,002200,110.721,112.44,N,4.2,2013
88641,002200,112.44,116.767,N,4.8,2013
88642,002200,116.767,116.998,N,5,2013
88643,002202,116.998,118.951,N,5,2013
88644,002200,118.951,120.482,N,5,2013
88645,002200,120.482,121.139,N,5,2013
88646,002200,121.139,125.674,N,4.8,2013
88647,002200,125.674,130.849,N,3.4,2013
88648,002200,130.849,134.526,N,1.7,2013
88649,002200,134.526,135.625,N,1.9,2013
88650,002200,135.625,137.423,N,1.9,2013
88651,002200,137.423,142.47,N,2,2013
88652,002201,0,0.232,N,2.5,2013
88653,002201,0.232,1.187,N,1.8,2013
88654,002490,0,0.759,N,4.8,2013
88655,002490,0.759,6.063,N,2.6,2013
88656,002490,6.063,7.204,N,2.5,2013
88657,002490,7.204,7.842,N,2.1,2013
88658,002490,7.842,11.444,N,2.7,2013
88659,002490,11.444,12.42,N,2.7,2013
88660,002440,0,0.452,N,3,2013
88661,002440,0.452,0.72,N,1.9,2013
88662,002440,0.72,2.27,N,3.8,2013
88663,002440,2.27,2.844,N,3.5,2013
88664,002440,2.844,8,N,3.5,2013
88665,002440,8,13,N,3.5,2013
88666,002440,13,13.31,N,2.7,2013
88667,002440,13.31,14.812,N,5,2013
88668,002440,14.812,15.058,N,5,2013
88669,002440,15.058,18.35,N,2.3,2013
88670,002440,18.35,19.73,N,2.3,2013
88671,002440,19.73,20.442,N,2.3,2013
88672,002440,20.442,20.95,N,2.3,2013
88673,002440,20.95,21.93,N,3.7,2013
88674,002440,21.93,24.409,N,2.4,2013
88675,002260,0,0.25,N,4.7,2013
88676,002260,0.25,4.3,N,4.8,2013
88677,002260,4.3,5,N,4.5,2013
88678,002260,5,8.092,N,4.5,2013
88679,002170,0,5.7,N,2.7,2013
88680,002170,5.7,11.413,N,2.7,2013
88681,002170,11.413,19.89,N,4.8,2013
88682,002170,19.89,28.9,N,1.8,2013
88683,002170,28.9,33.71,N,2.7,2013
88684,002170,33.71,38.769,N,5,2013
88685,002170,38.769,47.7,N,5,2013
88686,002170,47.7,48.487,N,5,2013
88687,002170,48.487,54.56,N,5,2013
88688,002170,54.56,60,N,4.5,2013
88689,002170,60,68.3,N,5,2013
88690,002170,68.3,76.682,N,5,2013
88691,002170,76.682,84.6,N,4.5,2013
88692,002170,84.6,90.785,N,4.5,2013
88693,002170,90.785,92.089,N,4,2013
88694,002170,92.089,92.24,N,5,2013
88695,001021,4.062,4.206,D,4.4,2013
88696,001020,4.116,4.309,A,4.5,2013
88697,002010,0,1.2,N,4.4,2013
88698,002010,1.2,1.664,N,4.4,2013
88699,002010,1.664,2.327,N,4.4,2013
88700,002010,2.327,7.35,N,4.8,2013
88701,002010,7.35,8.24,N,4.8,2013
88702,002010,8.24,14.419,N,4.8,2013
88703,002010,14.419,20,N,3,2013
88704,002010,20,26,N,2.4,2013
88705,002010,26,30.422,N,4,2013
88706,002010,30.422,30.65,N,2.3,2013
88707,002010,30.65,31.91,N,4.5,2013
88708,002010,31.91,39.5,N,3.4,2013
88709,002010,39.5,45,N,3.1,2013
88710,002010,45,47,N,2.4,2013
88711,002010,47,54.126,N,2.4,2013
88712,001650,0,8.21,N,4.3,2013
88713,001650,8.21,9.46,N,4.3,2013
88714,001650,9.66,14.255,N,4,2013
88715,001640,12.131,13.2,A,2.5,2013
88716,001640,13.2,14.65,A,3,2013
88717,001640,0,7.916,N,1.9,2013
88718,001640,7.916,12.131,N,3,2013
88719,001640,14.65,15.44,N,3,2013
88720,001640,12.131,13.2,D,3,2013
88721,001640,13.2,14.65,D,3,2013
88722,002005,36.1,36.843,A,4.8,2013
88723,002005,36.843,37.939,A,4.8,2013
88724,002005,37.939,41.392,A,5,2013
88725,001990,0,2.289,N,2.2,2013
88726,001990,2.289,2.65,N,4.3,2013
88727,001990,2.65,3.838,N,4.8,2013
88728,001990,3.838,6.5,N,4.8,2013
88729,001990,6.5,7.11,N,5,2013
88730,001990,7.11,11.1,N,1.8,2013
88731,001990,11.1,11.6,N,1.8,2013
88732,001990,11.6,15.818,N,2.2,2013
88733,001990,15.818,16.154,N,5,2013
88734,015868,16.154,16.766,N,4.8,2013
88735,002005,41.392,42.879,N,5,2013
88736,015912,44.645,47.303,N,4,2013
88737,001990,47.303,47.46,N,4.3,2013
88738,001990,47.46,50.089,N,3.3,2013
88739,001990,50.089,51.67,N,2.7,2013
88740,001990,51.67,54,N,4,2013
88741,001990,54,56.488,N,4.5,2013
88742,001990,56.488,57.179,N,4.8,2013
88743,007995,57.179,58.96,N,4.7,2013
88744,007995,58.96,62.77,N,4.6,2013
88745,001990,63.27,65.996,N,5,2013
88746,001990,65.996,66.7,N,5,2013
88747,001990,66.7,70,N,5,2013
88748,001990,70,71,N,5,2013
88749,001990,71,80.7,N,5,2013
88750,001990,80.7,81.164,N,5,2013
88751,001990,81.164,82,N,5,2013
88752,001990,82.06,82.764,N,5,2013
88753,001990,82.764,86,N,5,2013
88754,001990,86,86.6,N,5,2013
88755,001990,86.6,91.1,N,5,2013
88756,001990,91.1,97.3,N,3,2013
88757,001990,97.3,101.474,N,4.8,2013
88758,001990,101.474,101.866,N,4.5,2013
88759,001990,101.866,104.5,N,4.8,2013
88760,001990,104.5,105.045,N,4.5,2013
88761,001990,105.045,106.866,N,4.8,2013
88762,001990,106.866,108,N,4.5,2013
88763,001990,108,113.546,N,4.5,2013
88764,001990,114.112,115.468,N,5,2013
88765,001990,115.468,116,N,5,2013
88766,001990,116,120.193,N,5,2013
88767,001990,120.193,120.9,N,5,2013
88768,001990,120.9,122.9,N,5,2013
88769,001990,122.9,131,N,5,2013
88770,001990,131,131.6,N,5,2013
88771,001990,131.6,132.937,N,5,2013
88772,001990,132.937,142.974,N,5,2013
88773,001990,142.974,143.409,N,5,2013
88774,001990,143.409,143.873,N,5,2013
88775,001990,143.873,144.43,N,5,2013
88776,001990,144.43,145,N,5,2013
88777,001990,145,145.56,N,5,2013
88778,001990,145.56,150.75,N,3,2013
88779,001990,150.75,156.052,N,3,2013
88780,002005,36.1,36.843,D,5,2013
88781,002005,36.843,37.939,D,4.8,2013
88782,002005,37.939,41.392,D,5,2013
88783,001620,0,0.652,N,4.3,2013
88784,001620,0.652,1.295,N,4.7,2013
88785,001620,1.295,10.25,N,4.8,2013
88786,001620,10.25,19,N,5,2013
88787,001620,19,25.8,N,4.5,2013
88788,001620,25.8,31.5,N,4.5,2013
88789,001620,31.5,37.23,N,4.5,2013
88790,001810,0,2.21,N,5,2013
88791,001810,2.21,2.943,N,5,2013
88792,001830,0,5.51,N,3.7,2013
88793,002390,0,0.74,N,4.5,2013
88794,001940,0.02,7.7,N,3,2013
88795,001940,7.7,15.41,N,2.7,2013
88796,001940,15.41,15.89,N,2.5,2013
88797,001940,15.89,22,N,1.8,2013
88798,001940,22,23.544,N,4.5,2013
88799,001940,23.544,26.906,N,0,2013
88800,001940,26.906,30.819,N,1.3,2013
88801,002530,0,0.992,N,1.8,2013
88802,002180,1.17,1.8,A,4.5,2013
88803,002180,0,1.17,N,4.8,2013
88804,002180,1.8,6.8,N,3.8,2013
88805,002180,6.8,8.948,N,3.8,2013
88806,002180,1.17,1.8,D,4,2013
88807,002150,1.432,7.21,N,3.8,2013
88808,002150,7.21,9.278,N,4.1,2013
88809,002000,67.86,68.026,N,4.8,2013
88810,001980,0.06,6.02,N,4.5,2013
88811,001980,6.02,7.08,N,4.5,2013
88812,001980,7.08,10,N,4.8,2013
88813,001980,10,14,N,4.8,2013
88814,001980,14,21,N,4.8,2013
88815,001980,21,28.2,N,4.3,2013
88816,001980,28.2,28.79,N,4.3,2013
88817,002030,0,1.989,N,5,2013
88818,016297,0.01,0.05,N,5,2013
88819,002210,0.05,0.25,N,5,2013
88820,002210,0.25,4.648,N,3.8,2013
88821,002210,4.648,5.068,N,5,2013
88822,002210,5.155,6.888,N,5,2013
88823,002210,6.888,7.349,N,5,2013
88824,002210,7.349,7.835,N,5,2013
88825,007630,0,0.129,N,4.5,2013
88826,002230,73.659,74.055,N,2.3,2013
88827,002230,74.055,80.925,N,5,2013
88828,002230,80.925,80.946,N,5,2013
88829,002230,80.946,82,N,5,2013
88830,002230,82,87.248,N,4.5,2013
88831,002230,87.248,92.192,N,4.5,2013
88832,002230,92.192,92.765,N,4.5,2013
88833,002230,92.765,102.139,N,3.5,2013
88834,002230,102.139,105.6,N,4.5,2013
88835,002230,105.6,110.95,N,5,2013
88836,002230,110.95,112.1,N,4.3,2013
88837,002230,112.1,112.791,N,4.3,2013
88838,002230,112.791,114.4,N,4.3,2013
88839,002230,114.4,115.526,N,3,2013
88840,002230,115.526,115.85,N,3,2013
88841,002230,115.85,117.16,N,4,2013
88842,002230,117.16,118.5,N,5,2013
88843,002230,118.5,119.68,N,5,2013
88844,002230,119.68,122.5,N,4.8,2013
88845,002230,122.5,123,N,5,2013
88846,002230,123,124.1,N,5,2013
88847,002230,124.1,125.94,N,5,2013
88848,002230,125.94,126.29,N,5,2013
88849,002230,126.29,126.59,N,4.8,2013
88850,002230,126.59,127.1,N,4.8,2013
88851,002230,127.1,128.219,N,5,2013
88852,002230,128.219,128.535,N,4,2013
88853,002230,128.535,129.12,N,2.3,2013
88854,002230,129.12,136.59,N,2.2,2013
88855,002230,136.59,142.25,N,2.8,2013
88856,002230,142.25,148.25,N,2.8,2013
88857,002230,148.25,155.5,N,2.4,2013
88858,002230,155.5,162.9,N,2.4,2013
88859,002230,162.9,172.64,N,4,2013
88860,002230,172.64,178.8,N,4,2013
88861,002230,178.8,185.125,N,4,2013
88862,002230,185.125,189.75,N,4,2013
88863,002230,189.75,190,N,4,2013
88864,002230,190,199,N,3,2013
88865,002230,199,208,N,3.3,2013
88866,002230,208,213.3,N,3.3,2013
88867,002230,213.3,213.75,N,5,2013
88868,002230,213.75,217.122,N,3.5,2013
88869,002230,217.122,226.95,N,5,2013
88870,002230,226.95,227.405,N,4.7,2013
88871,002230,227.405,236,N,3.8,2013
88872,002230,236,244.325,N,3.8,2013
88873,002231,0,3.599,N,3.8,2013
88874,002300,0,1.1,N,4.8,2013
88875,002300,1.1,7.48,N,1.5,2013
88876,002300,7.48,13.3,N,4.1,2013
88877,002300,13.3,14.6,N,3.8,2013
88878,002300,14.6,15.77,N,2.2,2013
88879,002300,15.77,18.12,N,5,2013
88880,002300,18.12,20.7,N,4.8,2013
88881,002300,20.7,22.022,N,4.8,2013
88882,002300,22.284,22.78,N,4.7,2013
88883,002300,22.78,23.009,N,4.8,2013
88884,002300,23.009,27.262,N,2.4,2013
88885,002300,27.262,30.676,N,2.2,2013
88886,005080,0,0.756,N,5,2013
88887,005100,0.756,5.824,N,5,2013
88888,005100,5.824,12.305,N,5,2013
88889,005100,12.305,16.654,N,5,2013
88890,002190,0,6,N,4.8,2013
88891,002190,6,12,N,4.8,2013
88892,002190,12,19.775,N,4.8,2013
88893,002190,19.775,29,N,4.8,2013
88894,002190,29,36.7,N,5,2013
88895,002190,36.7,42,N,2.5,2013
88896,002190,42,52,N,1.9,2013
88897,002190,52,60,N,5,2013
88898,002190,60,68,N,5,2013
88899,002190,68,76.004,N,5,2013
88900,002190,82.68,82.9,N,5,2013
88901,002190,82.9,90.5,N,5,2013
88902,002190,90.5,98.64,N,5,2013
88903,002250,0,0.257,N,5,2013
88904,002310,0,9.5,N,4.8,2013
88905,002310,9.5,13,N,5,2013
88906,002310,13,14.75,N,5,2013
